municipio,año,numcasos,ciclo_vital_adolescencia,ciclo_vital_adulto,ciclo_vital_adulto_mayor,ciclo_vital_ancianidad,ciclo_vital_infancia,ciclo_vital_menor_de_1_año,ciclo_vital_primera_infancia,regimen_salud_contributivo,regimen_salud_especial,regimen_salud_excepción,regimen_salud_indeterminado,regimen_salud_no_asegurado,regimen_salud_subsidiado,evento_clasico,evento_grave,hospitalizado_no,hospitalizado_si,desenlace_fallecido,desenlace_vivo,sexo_femenino,sexo_masculino,subregion_centro,subregion_costera,subregion_metropolitana,subregion_oriental,subregion_sur,area_cabecera_municipal,area_centro_poblado,area_rural_disperso,tipo_caso_conf_por_laboratorio,tipo_caso_conf_por_nexo,tipo_caso_probable,periodo_1,periodo_2,periodo_3,periodo_4,periodo_5,periodo_6,periodo_7,periodo_8,periodo_9,periodo_10,periodo_11,periodo_12,periodo_13,humedad,precipitacion,dist_rio_1,dist_lag_1,temp_media
POLONUEVO,2021,27,0.5555555555555556,0.1111111111111111,0.074074074074074,0.0,0.1481481481481481,0.037037037037037,0.074074074074074,0.2222222222222222,0.0,0.0,0.037037037037037,0.037037037037037,0.7037037037037037,1.0,0.0,0.4074074074074074,0.5925925925925926,0.0,1.0,0.5185185185185185,0.4814814814814814,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.037037037037037,0.0,0.9629629629629628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.1111111111111111,0.2962962962962963,0.2222222222222222,0.1111111111111111,0.1851851851851851,89.59716033935547,547501.4135851925,0.058357962997487,10.99447512538042,27.497992515563965
POLONUEVO,2022,26,0.2692307692307692,0.3461538461538461,0.0384615384615384,0.0,0.1153846153846153,0.0769230769230769,0.1538461538461538,0.2692307692307692,0.0,0.0,0.0,0.0,0.7307692307692307,1.0,0.0,0.3461538461538461,0.6538461538461539,0.0,1.0,0.3846153846153846,0.6153846153846154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1153846153846153,0.0,0.8846153846153846,0.1153846153846153,0.0,0.0,0.1153846153846153,0.0769230769230769,0.0384615384615384,0.1153846153846153,0.0769230769230769,0.0384615384615384,0.1153846153846153,0.0384615384615384,0.1923076923076923,0.0769230769230769,90.64460754394533,689034.0819408143,0.058357962997487,10.99447512538042,27.384568214416504
POLONUEVO,2023,13,0.0769230769230769,0.3846153846153846,0.0,0.0,0.3846153846153846,0.0,0.1538461538461538,0.3846153846153846,0.0,0.0,0.0,0.0,0.6153846153846154,1.0,0.0,0.3076923076923077,0.6923076923076923,0.0,1.0,0.3076923076923077,0.6923076923076923,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1538461538461538,0.0,0.8461538461538461,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.3076923076923077,0.3076923076923077,0.0,0.0769230769230769,0.0,0.0,0.1538461538461538,89.91937510172527,469017.0736795909,0.058357962997487,10.99447512538042,28.027135848999023
PONEDERA,2017,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,91.33843231201172,470803.0688101216,0.099086398790624,5.083966367469738,28.046332359313965
PONEDERA,2018,6,0.3333333333333333,0.5,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.0,91.27904510498048,401841.6651698172,0.099086398790624,5.083966367469738,27.988183975219727
PONEDERA,2019,56,0.4107142857142857,0.1607142857142857,0.0178571428571428,0.0,0.2857142857142857,0.0,0.125,0.2142857142857142,0.0,0.0178571428571428,0.0,0.0357142857142857,0.7321428571428571,1.0,0.0,0.3392857142857143,0.6607142857142857,0.0,1.0,0.5535714285714286,0.4464285714285714,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.1428571428571428,0.0,0.8571428571428571,0.0535714285714285,0.0535714285714285,0.0357142857142857,0.0,0.0,0.0,0.0535714285714285,0.0178571428571428,0.0357142857142857,0.1428571428571428,0.0714285714285714,0.25,0.2857142857142857,90.99451446533205,370096.175985614,0.099086398790624,5.083966367469738,28.23244667053223
PONEDERA,2020,27,0.2962962962962963,0.074074074074074,0.0,0.0,0.3703703703703703,0.0,0.2592592592592592,0.2962962962962963,0.0,0.037037037037037,0.0,0.074074074074074,0.5925925925925926,1.0,0.0,0.2222222222222222,0.7777777777777778,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.074074074074074,0.0,0.925925925925926,0.4444444444444444,0.3703703703703703,0.037037037037037,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.074074074074074,91.16708374023438,463881.836428481,0.099086398790624,5.083966367469738,27.9413423538208
PONEDERA,2021,9,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.0,1.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.2222222222222222,91.09886169433594,460520.2844132952,0.099086398790624,5.083966367469738,27.794001579284668
PONEDERA,2022,38,0.5,0.2894736842105263,0.0526315789473684,0.0,0.0789473684210526,0.0263157894736842,0.0526315789473684,0.1052631578947368,0.0,0.0263157894736842,0.0,0.0526315789473684,0.8157894736842105,0.9473684210526316,0.0526315789473684,0.0789473684210526,0.9210526315789472,0.0,1.0,0.3947368421052631,0.6052631578947368,0.0,0.0,0.0,1.0,0.0,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.2631578947368421,0.0,0.7368421052631579,0.0,0.0263157894736842,0.0,0.0,0.0,0.0,0.131578947368421,0.0789473684210526,0.1052631578947368,0.1578947368421052,0.3947368421052631,0.0789473684210526,0.0263157894736842,91.96289825439452,576138.8706479906,0.099086398790624,5.083966367469738,27.632330894470215
PONEDERA,2023,50,0.48,0.36,0.0,0.0,0.14,0.0,0.02,0.22,0.0,0.04,0.0,0.0,0.74,1.0,0.0,0.38,0.62,0.0,1.0,0.52,0.48,0.0,0.0,0.0,1.0,0.0,0.36,0.64,0.0,0.3,0.0,0.7,0.02,0.02,0.04,0.0,0.02,0.02,0.0,0.1,0.0,0.1,0.18,0.32,0.18,91.1584930419922,404605.2818859032,0.099086398790624,5.083966367469738,28.355499267578125
PUERTO COLOMBIA,2017,14,0.0714285714285714,0.5,0.0714285714285714,0.0,0.1428571428571428,0.0,0.2142857142857142,0.5,0.0,0.0,0.0,0.0714285714285714,0.4285714285714285,0.9285714285714286,0.0714285714285714,0.5714285714285714,0.4285714285714285,0.0,1.0,0.6428571428571429,0.3571428571428571,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3571428571428571,0.0,0.6428571428571429,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.2142857142857142,0.0714285714285714,0.4285714285714285,87.18866729736328,356540.8429804077,1.902684311740348,1.652850517266362,27.602603912353516
PUERTO COLOMBIA,2018,38,0.3684210526315789,0.3157894736842105,0.0,0.0,0.2368421052631578,0.0,0.0789473684210526,0.4473684210526316,0.0263157894736842,0.0,0.0263157894736842,0.0263157894736842,0.4736842105263157,1.0,0.0,0.3157894736842105,0.6842105263157895,0.0,1.0,0.3684210526315789,0.631578947368421,0.0,0.0,1.0,0.0,0.0,0.9473684210526316,0.0263157894736842,0.0263157894736842,0.3157894736842105,0.0,0.6842105263157895,0.0526315789473684,0.0263157894736842,0.0,0.0,0.0263157894736842,0.0263157894736842,0.131578947368421,0.1052631578947368,0.0526315789473684,0.0,0.1578947368421052,0.3421052631578947,0.0789473684210526,87.10991668701172,270510.114852288,1.902684311740348,1.652850517266362,27.400543212890625
PUERTO COLOMBIA,2019,41,0.2682926829268293,0.3658536585365853,0.073170731707317,0.024390243902439,0.1463414634146341,0.0,0.1219512195121951,0.4878048780487805,0.0,0.048780487804878,0.0,0.024390243902439,0.4390243902439024,1.0,0.0,0.1463414634146341,0.8536585365853658,0.0,1.0,0.5121951219512195,0.4878048780487805,0.0,0.0,1.0,0.0,0.0,0.902439024390244,0.0975609756097561,0.0,0.2195121951219512,0.0,0.7804878048780488,0.073170731707317,0.0,0.0,0.0,0.048780487804878,0.1707317073170731,0.048780487804878,0.048780487804878,0.024390243902439,0.024390243902439,0.0975609756097561,0.1951219512195122,0.2682926829268293,87.46696472167969,295433.5570295216,1.902684311740348,1.652850517266362,27.509943962097168
PUERTO COLOMBIA,2020,25,0.36,0.36,0.0,0.0,0.16,0.0,0.12,0.52,0.0,0.0,0.0,0.08,0.4,0.96,0.04,0.28,0.72,0.0,1.0,0.44,0.56,0.0,0.0,1.0,0.0,0.0,0.8,0.2,0.0,0.24,0.0,0.76,0.36,0.32,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,87.41748809814453,400126.4269212719,1.902684311740348,1.652850517266362,27.472485542297363
PUERTO COLOMBIA,2021,70,0.3714285714285714,0.2,0.0142857142857142,0.0,0.2,0.0,0.2142857142857142,0.3857142857142857,0.0,0.0142857142857142,0.0142857142857142,0.0428571428571428,0.5428571428571428,0.9571428571428572,0.0428571428571428,0.5285714285714286,0.4714285714285714,0.0,1.0,0.5714285714285714,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,0.9571428571428572,0.0428571428571428,0.0,0.1714285714285714,0.0,0.8285714285714286,0.0142857142857142,0.0285714285714285,0.0,0.0,0.0142857142857142,0.0,0.0,0.0142857142857142,0.0,0.0,0.0571428571428571,0.3857142857142857,0.4857142857142857,86.90325164794922,374000.7461156257,1.902684311740348,1.652850517266362,27.3174991607666
PUERTO COLOMBIA,2022,539,0.4860853432282003,0.2820037105751391,0.0185528756957328,0.0,0.1632653061224489,0.0,0.0500927643784786,0.4526901669758812,0.0,0.0315398886827458,0.0111317254174397,0.0259740259740259,0.4786641929499072,0.9090909090909092,0.0909090909090909,0.4730983302411873,0.5269016697588126,0.0,1.0,0.4712430426716141,0.5287569573283859,0.0,0.0,1.0,0.0,0.0,0.9591836734693876,0.0408163265306122,0.0,0.3562152133580705,0.0037105751391465,0.640074211502783,0.046382189239332,0.0315398886827458,0.0166975881261595,0.0148423005565862,0.0426716141001855,0.1224489795918367,0.1410018552875695,0.209647495361781,0.1057513914656771,0.0946196660482374,0.0667903525046382,0.059369202226345,0.0482374768089053,87.4440689086914,539119.4295429203,1.902684311740348,1.652850517266362,27.23651885986328
PUERTO COLOMBIA,2023,53,0.320754716981132,0.3018867924528302,0.0754716981132075,0.0,0.1509433962264151,0.0,0.1509433962264151,0.5849056603773585,0.0,0.0,0.0188679245283018,0.0,0.3962264150943396,0.9622641509433962,0.0377358490566037,0.6226415094339622,0.3773584905660377,0.0,1.0,0.5283018867924528,0.4716981132075472,0.0,0.0,1.0,0.0,0.0,0.981132075471698,0.0188679245283018,0.0,0.4150943396226415,0.0,0.5849056603773585,0.1698113207547169,0.0943396226415094,0.1320754716981132,0.0566037735849056,0.0754716981132075,0.0566037735849056,0.0188679245283018,0.0943396226415094,0.0,0.0754716981132075,0.0943396226415094,0.0377358490566037,0.0943396226415094,87.37997436523438,321774.9037373719,1.902684311740348,1.652850517266362,27.74649238586426
REPELÓN,2017,11,0.4545454545454545,0.1818181818181818,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.8181818181818182,1.0,0.0,0.9090909090909092,0.0909090909090909,0.0,1.0,0.4545454545454545,0.5454545454545454,0.0,0.0,0.0,0.0,1.0,0.9090909090909092,0.0909090909090909,0.0,0.0909090909090909,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.1818181818181818,0.1818181818181818,44.25275802612305,182379.7479824008,1.438214320297147,1.562069763225594,13.966972827911377
REPELÓN,2018,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.174598693847656,151961.03076348567,1.438214320297147,1.562069763225594,13.977390766143799
REPELÓN,2019,23,0.5217391304347826,0.0,0.0,0.0,0.3478260869565217,0.0,0.1304347826086956,0.1739130434782608,0.0,0.0,0.0869565217391304,0.0869565217391304,0.6521739130434783,0.9565217391304348,0.0434782608695652,0.1304347826086956,0.8695652173913043,0.0,1.0,0.3478260869565217,0.6521739130434783,0.0,0.0,0.0,0.0,1.0,0.9130434782608696,0.0869565217391304,0.0,0.0869565217391304,0.0,0.9130434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0434782608695652,0.0,0.1739130434782608,0.7391304347826086,43.830074310302734,133156.602596959,1.438214320297147,1.562069763225594,14.17949914932251
REPELÓN,2020,57,0.5614035087719298,0.0526315789473684,0.0,0.0,0.2280701754385964,0.0175438596491228,0.1403508771929824,0.2631578947368421,0.0,0.0175438596491228,0.0350877192982456,0.0175438596491228,0.6666666666666666,1.0,0.0,0.1403508771929824,0.8596491228070176,0.0,1.0,0.543859649122807,0.4561403508771929,0.0,0.0,0.0,0.0,1.0,0.7017543859649122,0.2982456140350877,0.0,0.1403508771929824,0.0,0.8596491228070176,0.3508771929824561,0.2105263157894736,0.087719298245614,0.0175438596491228,0.0701754385964912,0.0701754385964912,0.0,0.0175438596491228,0.0526315789473684,0.0350877192982456,0.0350877192982456,0.0175438596491228,0.0350877192982456,43.87705993652344,156699.1473367224,1.438214320297147,1.562069763225594,14.023575782775879
REPELÓN,2021,6,0.1666666666666666,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,44.0449333190918,174491.31047648925,1.438214320297147,1.562069763225594,13.876294136047363
REPELÓN,2022,4,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,0.0,1.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,44.51401901245117,219375.5180246536,1.438214320297147,1.562069763225594,13.761134147644043
REPELÓN,2023,4,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.25,0.75,0.0,1.0,0.25,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,44.09383392333984,153603.81339071548,1.438214320297147,1.562069763225594,14.16093111038208
SABANAGRANDE,2017,5,0.0,0.4,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.4,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4,0.0,0.6,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,89.31038665771484,550048.4390133864,0.574154076286911,1.54405300391256,27.95109748840332
SABANAGRANDE,2018,12,0.25,0.3333333333333333,0.0,0.0,0.25,0.0,0.1666666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,0.5833333333333334,1.0,0.0,0.5,0.5,0.0,1.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.75,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.25,0.0833333333333333,0.0,89.15384674072266,469218.2784120514,0.574154076286911,1.54405300391256,27.876405715942383
SABANAGRANDE,2019,14,0.3571428571428571,0.2142857142857142,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.1428571428571428,0.6428571428571429,1.0,0.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.4285714285714285,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.9285714285714286,0.0714285714285714,0.0,0.3571428571428571,0.0,0.6428571428571429,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.2142857142857142,88.78585815429688,434414.4670962634,0.574154076286911,1.54405300391256,28.133108139038086
SABANAGRANDE,2020,27,0.4074074074074074,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.037037037037037,0.2962962962962963,0.0,0.0,0.037037037037037,0.074074074074074,0.5925925925925926,1.0,0.0,0.2592592592592592,0.7407407407407407,0.0,1.0,0.4814814814814814,0.5185185185185185,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1481481481481481,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.1481481481481481,0.5925925925925926,88.92545318603516,546243.9351621221,0.574154076286911,1.54405300391256,27.888636589050293
SABANAGRANDE,2021,19,0.4210526315789473,0.2631578947368421,0.0526315789473684,0.0,0.2105263157894736,0.0,0.0526315789473684,0.3684210526315789,0.0,0.0,0.0,0.0,0.631578947368421,0.9473684210526316,0.0526315789473684,0.4736842105263157,0.5263157894736842,0.0,1.0,0.5263157894736842,0.4736842105263157,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1578947368421052,0.0,0.8421052631578947,0.4736842105263157,0.1052631578947368,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.1052631578947368,0.0,0.0526315789473684,0.2105263157894736,88.77489471435547,547501.4135851925,0.574154076286911,1.54405300391256,27.716748237609863
SABANAGRANDE,2022,15,0.3333333333333333,0.2666666666666666,0.0,0.0,0.2666666666666666,0.0,0.1333333333333333,0.2,0.0,0.0666666666666666,0.0,0.0,0.7333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.4,0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1333333333333333,0.0,0.8666666666666667,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.2,0.0666666666666666,0.2666666666666666,0.2,0.0,89.87654876708984,689034.0819408143,0.574154076286911,1.54405300391256,27.603019714355472
SABANAGRANDE,2023,7,0.1428571428571428,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,0.4285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.1428571428571428,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.5714285714285714,0.0,0.4285714285714285,0.1428571428571428,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,89.1137924194336,469017.0736795909,0.574154076286911,1.54405300391256,28.247920989990234
SABANALARGA,2017,10,0.1,0.5,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.1,0.0,0.9,0.0,0.2,0.0,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,90.61599731445312,442118.2689989021,0.705266525333551,8.32490008654472,27.573467254638672
SABANALARGA,2018,99,0.3939393939393939,0.1717171717171717,0.0101010101010101,0.0,0.2525252525252525,0.0101010101010101,0.1616161616161616,0.3232323232323232,0.0101010101010101,0.0,0.0303030303030303,0.0202020202020202,0.6161616161616161,0.98989898989899,0.0101010101010101,0.2727272727272727,0.7272727272727273,0.0,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.9494949494949496,0.0505050505050505,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0101010101010101,0.0101010101010101,0.0202020202020202,0.0,0.0101010101010101,0.0303030303030303,0.0202020202020202,0.0808080808080808,0.0707070707070707,0.101010101010101,0.1515151515151515,0.2121212121212121,0.2828282828282828,90.1188735961914,355285.0849317361,0.705266525333551,8.32490008654472,27.602317810058594
SABANALARGA,2019,321,0.4299065420560747,0.0778816199376947,0.0093457943925233,0.0,0.3146417445482866,0.0062305295950155,0.1619937694704049,0.2710280373831775,0.0031152647975077,0.0124610591900311,0.0155763239875389,0.0155763239875389,0.6822429906542056,0.9906542056074766,0.0093457943925233,0.2772585669781931,0.7227414330218068,0.0,1.0,0.5700934579439252,0.4299065420560747,1.0,0.0,0.0,0.0,0.0,0.7133956386292835,0.2834890965732087,0.0031152647975077,0.1277258566978193,0.0,0.8722741433021807,0.0934579439252336,0.0591900311526479,0.0218068535825545,0.0311526479750778,0.0560747663551401,0.0467289719626168,0.1090342679127725,0.0841121495327102,0.087227414330218,0.0529595015576324,0.1090342679127725,0.1152647975077881,0.1339563862928348,89.59425354003906,324381.1071428207,0.705266525333551,8.32490008654472,27.91167449951172
SABANALARGA,2020,122,0.5,0.0737704918032786,0.0245901639344262,0.0,0.2868852459016393,0.0,0.1147540983606557,0.3032786885245901,0.0,0.0163934426229508,0.0163934426229508,0.0573770491803278,0.6065573770491803,0.9590163934426228,0.040983606557377,0.180327868852459,0.819672131147541,0.0,1.0,0.5327868852459017,0.4672131147540984,1.0,0.0,0.0,0.0,0.0,0.860655737704918,0.0983606557377049,0.040983606557377,0.081967213114754,0.0,0.918032786885246,0.2540983606557377,0.1311475409836065,0.0491803278688524,0.0163934426229508,0.0,0.0163934426229508,0.0,0.0327868852459016,0.0573770491803278,0.0573770491803278,0.1311475409836065,0.0737704918032786,0.180327868852459,89.94178009033203,423450.8855935247,0.705266525333551,8.32490008654472,27.61415672302246
SABANALARGA,2021,174,0.4770114942528735,0.1436781609195402,0.0229885057471264,0.0,0.2011494252873563,0.0114942528735632,0.1436781609195402,0.2816091954022988,0.0,0.0344827586206896,0.0057471264367816,0.057471264367816,0.6206896551724138,0.9655172413793104,0.0344827586206896,0.3218390804597701,0.6781609195402298,0.0,1.0,0.4885057471264368,0.5114942528735632,1.0,0.0,0.0,0.0,0.0,0.9367816091954024,0.028735632183908,0.0344827586206896,0.1091954022988505,0.0,0.8908045977011494,0.0517241379310344,0.0172413793103448,0.0,0.0057471264367816,0.0114942528735632,0.0057471264367816,0.0229885057471264,0.0689655172413793,0.0804597701149425,0.0862068965517241,0.2758620689655172,0.2241379310344827,0.1494252873563218,89.98338317871094,430759.6272695636,0.705266525333551,8.32490008654472,27.372013092041016
SABANALARGA,2022,311,0.4983922829581994,0.0964630225080385,0.022508038585209,0.0128617363344051,0.2636655948553054,0.0032154340836012,0.1028938906752411,0.315112540192926,0.0,0.0064308681672025,0.0192926045016077,0.0032154340836012,0.6559485530546624,0.954983922829582,0.045016077170418,0.360128617363344,0.639871382636656,0.0,1.0,0.4823151125401929,0.5176848874598071,1.0,0.0,0.0,0.0,0.0,0.945337620578778,0.0418006430868167,0.0128617363344051,0.6881028938906752,0.0,0.3118971061093247,0.0707395498392283,0.0257234726688102,0.0160771704180064,0.022508038585209,0.0192926045016077,0.0643086816720257,0.1286173633440514,0.1479099678456591,0.1318327974276527,0.0771704180064308,0.135048231511254,0.0803858520900321,0.0803858520900321,91.05322265625,568303.6927129307,0.705266525333551,8.32490008654472,27.225668907165527
SABANALARGA,2023,56,0.3214285714285714,0.3214285714285714,0.0714285714285714,0.0357142857142857,0.1785714285714285,0.0,0.0714285714285714,0.4107142857142857,0.0,0.0,0.0,0.0357142857142857,0.5535714285714286,0.9642857142857144,0.0357142857142857,0.4821428571428571,0.5178571428571429,0.0,1.0,0.3928571428571428,0.6071428571428571,1.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.1607142857142857,0.0535714285714285,0.4285714285714285,0.0,0.5714285714285714,0.25,0.1428571428571428,0.0535714285714285,0.0892857142857142,0.0357142857142857,0.0357142857142857,0.0178571428571428,0.0892857142857142,0.0714285714285714,0.0535714285714285,0.0714285714285714,0.0357142857142857,0.0535714285714285,90.2286148071289,372214.75067557534,0.705266525333551,8.32490008654472,27.909137725830078
SANTA LUCÍA,2019,3,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,88.30531819661458,292622.991647949,2.134185015397168,9.113102284704611,28.587936083475746
SANTA LUCÍA,2020,17,0.4117647058823529,0.0588235294117647,0.0,0.0,0.4705882352941176,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0588235294117647,0.1176470588235294,0.7647058823529411,1.0,0.0,0.2941176470588235,0.7058823529411765,0.0,1.0,0.2941176470588235,0.7058823529411765,0.0,0.0,0.0,0.0,1.0,0.9411764705882352,0.0588235294117647,0.0,0.3529411764705882,0.0,0.6470588235294118,0.0588235294117647,0.0,0.0,0.0,0.1764705882352941,0.1764705882352941,0.0588235294117647,0.2352941176470588,0.2352941176470588,0.0588235294117647,0.0,0.0,0.0,88.54160563151042,358812.5900210415,2.134185015397168,9.113102284704611,28.253500938415527
SANTA LUCÍA,2021,8,0.125,0.125,0.0,0.0,0.125,0.0,0.625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.625,0.375,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.125,0.25,88.63787587483723,365353.6438119249,2.134185015397168,9.113102284704611,28.07002544403076
