municipio,año,periodo,semana,numcasos,ciclo_vital_adolescencia,ciclo_vital_adulto,ciclo_vital_adulto_mayor,ciclo_vital_ancianidad,ciclo_vital_infancia,ciclo_vital_menor_de_1_año,ciclo_vital_primera_infancia,regimen_salud_contributivo,regimen_salud_especial,regimen_salud_excepción,regimen_salud_indeterminado,regimen_salud_no_asegurado,regimen_salud_subsidiado,evento_clasico,evento_grave,hospitalizado_no,hospitalizado_si,desenlace_fallecido,desenlace_vivo,sexo_femenino,sexo_masculino,subregion_centro,subregion_costera,subregion_metropolitana,subregion_oriental,subregion_sur,area_cabecera_municipal,area_centro_poblado,area_rural_disperso,tipo_caso_conf_por_laboratorio,tipo_caso_conf_por_nexo,tipo_caso_probable,temp_media,humedad,precipitacion,acueducto_continuidad_horas_dia,acueducto_continuidad_porcentaje,dist_rio,dist_lago
GALAPA,2022,4,16,4,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.75,0.25,0.0,1.0,0.25,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.75,27.515573120117207,89.4079350062779,10.587142808096749,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,4,16,4,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.75,0.25,0.0,1.0,0.25,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.75,27.515573120117207,89.4079350062779,10.587142808096749,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,5,17,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.74856392996654,86.66163308279855,5.021428602082389,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,5,17,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.74856392996654,86.66163308279855,5.021428602082389,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,5,19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.722578212193103,89.28518676757812,6.265714292015348,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,5,19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.722578212193103,89.28518676757812,6.265714292015348,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,6,21,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.95748291015627,89.46820940290179,3.2685714789799283,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,6,21,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.95748291015627,89.46820940290179,3.2685714789799283,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,6,22,6,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,27.71204310825895,90.46119471958706,9.822857175554548,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,6,22,6,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,27.71204310825895,90.46119471958706,9.822857175554548,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,6,23,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.02423139299668,91.34553636823382,20.1614283152989,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,6,23,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.02423139299668,91.34553636823382,20.1614283152989,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,6,24,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,26.95460553850448,90.83490317208428,15.055714130401611,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,6,24,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,26.95460553850448,90.83490317208428,15.055714130401611,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,7,25,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.005147007533505,91.21448843819756,13.668571404048375,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,7,25,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.005147007533505,91.21448843819756,13.668571404048375,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,7,26,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,26.91953866141185,92.45186288016184,11.901428665433611,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,7,26,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,26.91953866141185,92.45186288016184,11.901428665433611,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,7,27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.831887817382835,90.6869125366211,4.215714369501386,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,7,27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.831887817382835,90.6869125366211,4.215714369501386,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,7,28,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.36080540248328,91.89037758963448,8.335714371076651,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,7,28,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.36080540248328,91.89037758963448,8.335714371076651,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,8,29,10,0.6,0.1,0.0,0.0,0.2,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.4,0.6,0.0,1.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.6,27.49181518554689,92.64425005231584,3.548571382250105,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,8,29,10,0.6,0.1,0.0,0.0,0.2,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.4,0.6,0.0,1.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.6,27.49181518554689,92.64425005231584,3.548571382250105,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,8,30,11,0.5454545454545454,0.1818181818181818,0.0,0.0,0.2727272727272727,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.6363636363636364,0.3636363636363636,0.0,1.0,0.3636363636363636,0.6363636363636364,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.0909090909090909,0.6363636363636364,26.80567757742747,92.40760694231304,11.25571438244411,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,8,30,11,0.5454545454545454,0.1818181818181818,0.0,0.0,0.2727272727272727,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.6363636363636364,0.3636363636363636,0.0,1.0,0.3636363636363636,0.6363636363636364,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.0909090909090909,0.6363636363636364,26.80567757742747,92.40760694231304,11.25571438244411,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,8,31,13,0.4615384615384615,0.1538461538461538,0.1538461538461538,0.0,0.2307692307692307,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.6923076923076923,0.9230769230769232,0.0769230769230769,0.1538461538461538,0.8461538461538461,0.0,1.0,0.5384615384615384,0.4615384615384615,0.0,0.0,1.0,0.0,0.0,0.9230769230769232,0.0769230769230769,0.0,0.3846153846153846,0.0,0.6153846153846154,27.2410108293806,92.23826599121094,13.144285815102714,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,8,31,13,0.4615384615384615,0.1538461538461538,0.1538461538461538,0.0,0.2307692307692307,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.6923076923076923,0.9230769230769232,0.0769230769230769,0.1538461538461538,0.8461538461538461,0.0,1.0,0.5384615384615384,0.4615384615384615,0.0,0.0,1.0,0.0,0.0,0.9230769230769232,0.0769230769230769,0.0,0.3846153846153846,0.0,0.6153846153846154,27.2410108293806,92.23826599121094,13.144285815102714,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,8,32,4,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.75,0.25,0.0,1.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.04332449776788,93.89140864780973,7.878571182489395,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,8,32,4,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.75,0.25,0.0,1.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.04332449776788,93.89140864780973,7.878571182489395,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,9,33,6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,27.063522774832613,92.73675755092076,9.1185713495527,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,9,33,6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,27.063522774832613,92.73675755092076,9.1185713495527,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,9,34,14,0.6428571428571429,0.0714285714285714,0.0,0.0,0.2142857142857142,0.0,0.0714285714285714,0.4285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.1428571428571428,0.2142857142857142,0.7857142857142857,0.0,1.0,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3571428571428571,0.0,0.6428571428571429,26.72617710658484,93.6222654070173,10.97571417263576,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,9,34,14,0.6428571428571429,0.0714285714285714,0.0,0.0,0.2142857142857142,0.0,0.0714285714285714,0.4285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.1428571428571428,0.2142857142857142,0.7857142857142857,0.0,1.0,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3571428571428571,0.0,0.6428571428571429,26.72617710658484,93.6222654070173,10.97571417263576,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,9,35,9,0.4444444444444444,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.5555555555555556,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778,26.740805925641755,93.97348022460938,9.865714243480138,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,9,35,9,0.4444444444444444,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.5555555555555556,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778,26.740805925641755,93.97348022460938,9.865714243480138,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,9,36,10,0.5,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.9,0.1,0.4,0.6,0.0,1.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.6,27.047727748325904,94.00554983956474,7.059999925749643,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,9,36,10,0.5,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.9,0.1,0.4,0.6,0.0,1.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.6,27.047727748325904,94.00554983956474,7.059999925749643,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,10,37,12,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.5,0.5,0.0,1.0,0.5833333333333334,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,0.4166666666666667,26.977367292131717,94.26946912493024,8.854285819189888,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,10,37,12,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.5,0.5,0.0,1.0,0.5833333333333334,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,0.4166666666666667,26.977367292131717,94.26946912493024,8.854285819189888,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,10,38,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.8333333333333334,0.1666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,26.07119794573104,95.17747061593192,11.38428555216108,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,10,38,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.8333333333333334,0.1666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,26.07119794573104,95.17747061593192,11.38428555216108,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,10,39,10,0.5,0.4,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.6,0.4,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.7,26.50604291643417,95.8238024030413,8.794285825320653,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,10,39,10,0.5,0.4,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.6,0.4,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.7,26.50604291643417,95.8238024030413,8.794285825320653,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,10,40,11,0.4545454545454545,0.3636363636363636,0.0,0.0,0.1818181818181818,0.0,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0,0.7272727272727273,0.9090909090909092,0.0909090909090909,0.2727272727272727,0.7272727272727273,0.0,1.0,0.1818181818181818,0.8181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,26.653379603794654,93.49783325195312,9.079999757664543,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,10,40,11,0.4545454545454545,0.3636363636363636,0.0,0.0,0.1818181818181818,0.0,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0,0.7272727272727273,0.9090909090909092,0.0909090909090909,0.2727272727272727,0.7272727272727273,0.0,1.0,0.1818181818181818,0.8181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,26.653379603794654,93.49783325195312,9.079999757664543,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,11,41,12,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.5,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.1666666666666666,0.5,0.5,0.0,1.0,0.5833333333333334,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.5833333333333334,26.571736363002252,94.18004608154295,12.0557142666408,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,11,41,12,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.5,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.1666666666666666,0.5,0.5,0.0,1.0,0.5833333333333334,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.5833333333333334,26.571736363002252,94.18004608154295,12.0557142666408,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,11,42,13,0.3076923076923077,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0769230769230769,0.4615384615384615,0.0,0.0,0.0,0.0,0.5384615384615384,1.0,0.0,0.7692307692307693,0.2307692307692307,0.0,1.0,0.5384615384615384,0.4615384615384615,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3846153846153846,0.0,0.6153846153846154,26.50284946986609,94.43859536307198,10.372857093811035,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,11,42,13,0.3076923076923077,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0769230769230769,0.4615384615384615,0.0,0.0,0.0,0.0,0.5384615384615384,1.0,0.0,0.7692307692307693,0.2307692307692307,0.0,1.0,0.5384615384615384,0.4615384615384615,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3846153846153846,0.0,0.6153846153846154,26.50284946986609,94.43859536307198,10.372857093811035,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,11,43,17,0.5294117647058824,0.3529411764705882,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.2352941176470588,0.0,0.0,0.0,0.0,0.7647058823529411,0.8823529411764706,0.1176470588235294,0.4117647058823529,0.5882352941176471,0.0,1.0,0.5882352941176471,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0588235294117647,0.0,0.9411764705882352,26.482579258510068,93.7152600969587,8.890000138963972,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,11,43,17,0.5294117647058824,0.3529411764705882,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.2352941176470588,0.0,0.0,0.0,0.0,0.7647058823529411,0.8823529411764706,0.1176470588235294,0.4117647058823529,0.5882352941176471,0.0,1.0,0.5882352941176471,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0588235294117647,0.0,0.9411764705882352,26.482579258510068,93.7152600969587,8.890000138963972,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,11,44,26,0.5,0.2692307692307692,0.0,0.0,0.1923076923076923,0.0,0.0384615384615384,0.2307692307692307,0.0,0.0769230769230769,0.0,0.0,0.6923076923076923,0.9230769230769232,0.0769230769230769,0.4615384615384615,0.5384615384615384,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2307692307692307,0.0,0.7692307692307693,26.62569144112725,92.74468667166572,14.030000294957842,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,11,44,26,0.5,0.2692307692307692,0.0,0.0,0.1923076923076923,0.0,0.0384615384615384,0.2307692307692307,0.0,0.0769230769230769,0.0,0.0,0.6923076923076923,0.9230769230769232,0.0769230769230769,0.4615384615384615,0.5384615384615384,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2307692307692307,0.0,0.7692307692307693,26.62569144112725,92.74468667166572,14.030000294957842,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,12,45,20,0.65,0.2,0.0,0.0,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.95,0.05,0.55,0.45,0.0,1.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35,0.0,0.65,25.665085274832613,94.16107504708428,17.218571390424454,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,12,45,20,0.65,0.2,0.0,0.0,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.95,0.05,0.55,0.45,0.0,1.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35,0.0,0.65,25.665085274832613,94.16107504708428,17.218571390424454,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,12,46,20,0.4,0.1,0.05,0.0,0.4,0.0,0.05,0.25,0.0,0.1,0.0,0.05,0.6,0.9,0.1,0.45,0.55,0.0,1.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.75,26.39722159249444,93.63367789132256,23.772857223238265,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,12,46,20,0.4,0.1,0.05,0.0,0.4,0.0,0.05,0.25,0.0,0.1,0.0,0.05,0.6,0.9,0.1,0.45,0.55,0.0,1.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.75,26.39722159249444,93.63367789132256,23.772857223238265,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,12,47,9,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.4444444444444444,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,26.882900129045776,91.2394790649414,3.3571428060531616,23.84,99.44,0.728151113212237,12.860763614518282
GALAPA,2022,12,47,9,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.4444444444444444,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,26.882900129045776,91.2394790649414,3.3571428060531616,23.45,98.22,0.728151113212237,12.860763614518282
GALAPA,2022,12,48,10,0.5,0.3,0.0,0.0,0.1,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4,0.6,0.0,1.0,0.2,0.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8,26.57891889299668,90.0428706577846,4.917142847552896,23.84,99.44,0.728151113212237,12.860763614518282
