municipio,año,periodo,casos,ciclo_vital_adolescencia,ciclo_vital_adulto,ciclo_vital_adulto_mayor,ciclo_vital_infante_mayor,ciclo_vital_infante_menor,regimen_salud_contributivo,regimen_salud_otro,regimen_salud_subsidiado,evento_clasico,evento_grave,sexo_femenino,sexo_masculino,temp_media,humedad,precipitacion,dist_rio,dist_lago,acueducto_continuidad,acueducto_porcentaje
LURUACO,2019,8,1,0,0,0,1,0,0,0,1,1,0,0,1,28.48308243524464,89.04457431369357,117.34333437060316,1.906556563719911,1.591647379259128,18.58,78.11
LURUACO,2019,9,1,0,0,0,1,0,0,0,1,1,0,1,0,27.9618225218758,91.67392558143251,157.53000011046728,1.906556563719911,1.591647379259128,18.58,78.11
LURUACO,2019,10,3,0,2,0,1,0,3,0,0,3,0,1,2,27.247024790445984,92.55253628322056,191.2966678846213,1.906556563719911,1.591647379259128,18.58,78.11
LURUACO,2019,11,11,3,1,0,7,0,3,0,8,10,1,4,7,26.57874256921196,93.58063373868428,236.29333372910816,1.906556563719911,1.591647379259128,18.58,78.11
LURUACO,2019,12,14,5,0,0,9,0,1,0,13,14,0,8,6,27.112241908482165,91.90272149585542,90.2433341725005,1.906556563719911,1.591647379259128,18.58,78.11
LURUACO,2019,13,15,3,0,0,12,0,1,0,14,15,0,8,7,27.81349746461901,90.75126917400056,70.11666674104829,1.906556563719911,1.591647379259128,18.58,78.11
LURUACO,2020,1,19,11,0,0,8,0,3,1,15,19,0,9,10,27.78598774967032,85.71427894657494,15.00666664313111,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2020,2,7,5,0,0,1,1,0,0,7,7,0,6,1,28.16103636726504,84.58977105882433,34.023333333432674,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2020,3,2,2,0,0,0,0,0,0,2,2,0,1,1,27.95050068204367,83.80516463991195,16.246666683091057,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2020,4,1,0,0,0,1,0,1,0,0,1,0,1,0,28.669543444921125,84.52733775547573,70.08333441242576,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2020,11,1,0,1,0,0,0,1,0,0,1,0,1,0,26.35896665785049,93.11194768027654,243.4100024998188,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2020,13,1,1,0,0,0,0,0,0,1,1,0,1,0,26.746126520066053,91.3277345687624,107.77666647897829,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2021,1,2,1,0,0,1,0,0,1,1,2,0,2,0,27.16896809169226,87.03201860094828,20.18666665421592,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2021,3,1,0,0,0,1,0,1,0,0,0,1,1,0,27.799454292418485,83.51217278980073,42.773333716309736,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2021,5,1,1,0,0,0,0,0,0,1,1,0,0,1,27.75983587598046,87.09398666260735,124.58333432343272,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2021,7,6,3,0,0,3,0,1,2,3,6,0,2,4,27.153089262947223,91.18744147769988,198.173333880802,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2021,8,11,4,0,0,7,0,0,0,11,11,0,5,6,27.19349901714025,91.26846034943112,187.28999980207948,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2021,9,63,32,6,0,24,1,2,3,58,62,1,28,35,26.52759074862044,93.61822985089012,326.3966649737623,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2021,10,53,30,3,0,20,0,2,1,50,53,0,29,24,26.920165967184424,92.40508164299858,192.96333319155704,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2021,11,27,17,4,0,6,0,0,3,24,27,0,16,11,26.50886603461374,92.72397840590703,257.85000186496313,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2021,12,2,1,0,0,1,0,0,0,2,2,0,1,1,26.711466786218097,92.54494370354546,139.4500001238452,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2021,13,2,1,0,0,1,0,0,1,1,2,0,1,1,26.93592035016445,90.5990863050151,66.43000005806486,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2022,1,3,0,1,0,2,0,0,0,3,2,1,1,2,26.97403397333056,87.55263934059748,105.30666762507624,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2022,2,1,1,0,0,0,0,0,0,1,1,0,1,0,27.495212324838807,84.54710018824017,40.43666709131665,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2022,3,1,0,1,0,0,0,1,0,0,1,0,1,0,27.93310632857068,85.9620495145283,119.59000062694152,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2022,7,2,0,0,0,2,0,0,0,2,1,1,2,0,27.23397428724504,92.76647386096772,235.63333282868064,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2022,10,1,1,0,0,0,0,0,0,1,1,0,0,1,26.392461213611448,93.82994797116234,243.1266655226549,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2022,11,2,1,0,0,1,0,0,0,2,2,0,0,2,26.356436060345384,93.76550580584812,269.27333341704474,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2022,12,2,0,0,0,2,0,0,0,2,2,0,1,1,26.190539780874115,93.557774407523,266.96666624148685,1.906556563719911,1.591647379259128,24.0,100.0
LURUACO,2023,2,1,0,0,0,1,0,1,0,0,1,0,1,0,27.04905253819059,82.99550943526012,31.573333332935967,1.906556563719911,1.591647379259128,9.66,40.53
LURUACO,2023,3,1,0,1,0,0,0,0,0,1,1,0,1,0,27.311943369063147,87.12941272675046,85.45666733798053,1.906556563719911,1.591647379259128,9.66,40.53
LURUACO,2023,6,1,0,0,0,1,0,0,0,1,1,0,0,1,27.96914450024804,91.04492302546426,248.7799999250306,1.906556563719911,1.591647379259128,9.66,40.53
LURUACO,2023,10,1,0,0,0,1,0,0,0,1,1,0,1,0,27.859846036396345,93.7595409514412,201.5666682620844,1.906556563719911,1.591647379259128,9.66,40.53
LURUACO,2023,11,1,1,0,0,0,0,0,0,1,1,0,1,0,27.064736332969087,93.5286430479988,257.8199985027313,1.906556563719911,1.591647379259128,9.66,40.53
LURUACO,2023,12,1,1,0,0,0,0,1,0,0,1,0,0,1,27.43536093575616,92.91678776816715,106.7166679335965,1.906556563719911,1.591647379259128,9.66,40.53
MALAMBO,2018,1,5,1,0,0,4,0,2,0,3,5,0,2,3,27.5224390490302,88.10516769584568,38.4066663129876,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,1,5,1,0,0,4,0,2,0,3,5,0,2,3,27.5224390490302,88.10516769584568,38.4066663129876,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,2,7,2,2,0,3,0,3,0,4,7,0,4,3,27.328637513660272,83.25569906688872,0.203333339343468,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,2,7,2,2,0,3,0,3,0,4,7,0,4,3,27.328637513660272,83.25569906688872,0.203333339343468,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,3,3,1,0,0,2,0,1,0,2,3,0,2,1,27.695234825497607,85.50845373244512,3.723333390429615,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,3,3,1,0,0,2,0,1,0,2,3,0,2,1,27.695234825497607,85.50845373244512,3.723333390429615,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,4,6,2,2,0,2,0,4,1,1,6,0,5,1,27.967082323346848,85.66001837594169,53.84333393846949,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,4,6,2,2,0,2,0,4,1,1,6,0,5,1,27.967082323346848,85.66001837594169,53.84333393846949,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,5,8,5,2,0,1,0,6,0,2,8,0,3,5,27.82360084170389,88.72806676228842,245.38666610543928,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,5,8,5,2,0,1,0,6,0,2,8,0,3,5,27.82360084170389,88.72806676228842,245.38666610543928,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,6,14,3,4,0,7,0,2,3,9,13,1,5,9,28.140368398030628,89.2198897770473,197.08666719247896,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,6,14,3,4,0,7,0,2,3,9,13,1,5,9,28.140368398030628,89.2198897770473,197.08666719247896,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,7,23,7,6,0,10,0,9,0,14,23,0,10,13,27.850575474330377,89.61919766380673,79.3733331374824,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,7,23,7,6,0,10,0,9,0,14,23,0,10,13,27.850575474330377,89.61919766380673,79.3733331374824,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,8,17,3,6,0,8,0,5,1,11,16,1,10,7,27.65322283790228,90.95755595252628,105.6899994785587,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,8,17,3,6,0,8,0,5,1,11,16,1,10,7,27.65322283790228,90.95755595252628,105.6899994785587,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,9,14,4,3,0,7,0,3,1,10,14,0,9,5,27.52850240071617,92.17282912844703,161.03333374857905,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,9,14,4,3,0,7,0,3,1,10,14,0,9,5,27.52850240071617,92.17282912844703,161.03333374857905,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,10,11,5,2,0,4,0,5,0,6,11,0,6,5,27.35689987909228,93.02221316383,273.4699980715911,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,10,11,5,2,0,4,0,5,0,6,11,0,6,5,27.35689987909228,93.02221316383,273.4699980715911,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,11,12,3,5,0,4,0,3,1,8,12,0,6,6,27.0842349461147,92.07493881952196,186.33333279192448,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,11,12,3,5,0,4,0,3,1,8,12,0,6,6,27.0842349461147,92.07493881952196,186.33333279192448,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,12,19,9,3,0,7,0,6,1,12,18,1,10,9,27.413345591227245,91.3599044254848,77.0166670748343,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,12,19,9,3,0,7,0,6,1,12,18,1,10,9,27.413345591227245,91.3599044254848,77.0166670748343,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2018,13,18,8,3,0,7,0,12,0,6,18,0,8,10,27.21349287487214,87.94629914419991,1.0300000111262,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2018,13,18,8,3,0,7,0,12,0,6,18,0,8,10,27.21349287487214,87.94629914419991,1.0300000111262,0.963124270240725,4.55644505974474,1.59,6.42
MALAMBO,2019,1,20,6,4,0,10,0,11,2,7,19,1,7,13,27.043974637437167,86.7168715904499,47.98333402102192,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,1,20,6,4,0,10,0,11,2,7,19,1,7,13,27.043974637437167,86.7168715904499,47.98333402102192,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,2,16,7,2,0,7,0,5,0,11,16,0,7,9,27.52702338809061,85.40982573372978,39.766666696717344,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,2,16,7,2,0,7,0,5,0,11,16,0,7,9,27.52702338809061,85.40982573372978,39.766666696717344,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,3,10,3,0,0,7,0,5,2,3,10,0,5,5,27.524730028424973,84.78028242928642,16.50999998922149,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,3,10,3,0,0,7,0,5,2,3,10,0,5,5,27.524730028424973,84.78028242928642,16.50999998922149,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,4,12,6,2,0,4,0,6,0,6,12,0,10,2,28.276231384277366,85.32304900033134,45.04000015680988,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,4,12,6,2,0,4,0,6,0,6,12,0,10,2,28.276231384277366,85.32304900033134,45.04000015680988,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,5,7,5,1,0,1,0,2,1,4,6,1,4,3,28.50857514880955,86.4381665729341,212.0266657887648,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,5,7,5,1,0,1,0,2,1,4,6,1,4,3,28.50857514880955,86.4381665729341,212.0266657887648,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,6,4,3,0,0,1,0,2,1,1,4,0,1,3,28.147428131103545,89.70082373846144,258.4266682590048,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,6,4,3,0,0,1,0,2,1,1,4,0,1,3,28.147428131103545,89.70082373846144,258.4266682590048,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,7,7,2,3,0,2,0,4,1,2,7,0,3,4,28.256208583286853,88.95670663742793,72.78000155587992,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,7,7,2,3,0,2,0,4,1,2,7,0,3,4,28.256208583286853,88.95670663742793,72.78000155587992,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,8,4,1,0,0,3,0,2,1,1,4,0,2,2,27.980208696637863,91.45045780000233,114.39000020176172,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,8,4,1,0,0,3,0,2,1,1,4,0,2,2,27.980208696637863,91.45045780000233,114.39000020176172,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,9,5,3,0,0,2,0,2,0,3,5,0,3,2,27.85638035365515,92.2626716977074,193.2700003472468,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,9,5,3,0,0,2,0,2,0,3,5,0,3,2,27.85638035365515,92.2626716977074,193.2700003472468,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,10,4,3,0,0,1,0,1,0,3,4,0,3,1,27.306746237618608,93.38295228140694,236.4433331489563,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,10,4,3,0,0,1,0,1,0,3,4,0,3,1,27.306746237618608,93.38295228140694,236.4433331489563,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,11,15,4,2,0,9,0,5,2,8,14,1,10,5,26.97711152576268,92.86120124090284,321.6333349943161,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,11,15,4,2,0,9,0,5,2,8,14,1,10,5,26.97711152576268,92.86120124090284,321.6333349943161,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,12,27,13,5,0,9,0,10,0,17,26,1,18,9,27.39025795346217,91.08695393516903,174.88333363706866,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,12,27,13,5,0,9,0,10,0,17,26,1,18,9,27.39025795346217,91.08695393516903,174.88333363706866,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2019,13,33,16,5,0,11,1,15,0,18,32,1,19,14,27.76106778099426,90.2871619633266,120.15666680472592,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2019,13,33,16,5,0,11,1,15,0,18,32,1,19,14,27.76106778099426,90.2871619633266,120.15666680472592,0.963124270240725,4.55644505974474,13.72,57.68
MALAMBO,2020,1,44,21,11,0,10,2,20,4,20,40,4,27,17,27.465551092685818,86.20131888756386,23.653333340461053,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,1,44,21,11,0,10,2,20,4,20,40,4,27,17,27.465551092685818,86.20131888756386,23.653333340461053,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,2,33,21,5,0,7,0,14,2,17,33,0,13,20,27.83051180158345,84.98833556402296,65.356666666766,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,2,33,21,5,0,7,0,14,2,17,33,0,13,20,27.83051180158345,84.98833556402296,65.356666666766,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,3,28,13,7,0,8,0,15,1,12,27,1,13,15,27.623895082019647,84.38003966921852,41.10000000397364,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,3,28,13,7,0,8,0,15,1,12,27,1,13,15,27.623895082019647,84.38003966921852,41.10000000397364,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,4,14,9,2,0,3,0,7,2,5,14,0,6,8,28.35743847801574,85.18505868457612,32.99000026782354,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,4,14,9,2,0,3,0,7,2,5,14,0,6,8,28.35743847801574,85.18505868457612,32.99000026782354,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,5,8,5,0,0,3,0,1,0,7,8,0,4,4,28.81693801879885,86.19366682143438,115.9033333559831,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,5,8,5,0,0,3,0,1,0,7,8,0,4,4,28.81693801879885,86.19366682143438,115.9033333559831,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,6,4,1,1,0,2,0,2,2,0,4,0,2,2,28.29776989164809,88.94033677237374,320.16666595141095,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,6,4,1,1,0,2,0,2,2,0,4,0,2,2,28.29776989164809,88.94033677237374,320.16666595141095,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,7,2,2,0,0,0,0,1,0,1,2,0,1,1,27.85130280994236,89.95914413815453,225.6266682079683,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,7,2,2,0,0,0,0,1,0,1,2,0,1,1,27.85130280994236,89.95914413815453,225.6266682079683,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,8,2,0,0,0,2,0,1,0,1,2,0,1,1,27.807050868443103,92.19095747811454,169.01666589453816,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,8,2,0,0,0,2,0,1,0,1,2,0,1,1,27.807050868443103,92.19095747811454,169.01666589453816,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,9,7,3,0,0,4,0,3,1,3,7,0,6,1,27.22394787016372,93.26229540506998,334.9266670147578,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,9,7,3,0,0,4,0,3,1,3,7,0,6,1,27.22394787016372,93.26229540506998,334.9266670147578,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,10,21,14,3,0,4,0,11,3,7,21,0,7,14,27.20780298142208,93.75596246265228,354.65000279744464,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,10,21,14,3,0,4,0,11,3,7,21,0,7,14,27.20780298142208,93.75596246265228,354.65000279744464,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,11,13,5,1,0,7,0,5,1,7,13,0,3,10,26.89861795334591,92.37225532531738,302.11000016828376,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,11,13,5,1,0,7,0,5,1,7,13,0,3,10,26.89861795334591,92.37225532531738,302.11000016828376,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,12,16,8,5,0,3,0,9,0,7,16,0,8,8,26.695983777727424,91.92101723807198,264.10333532094955,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,12,16,8,5,0,3,0,9,0,7,16,0,8,8,26.695983777727424,91.92101723807198,264.10333532094955,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,13,23,9,4,0,10,0,13,1,9,23,0,8,15,27.19904716128397,89.54135649544853,94.9966668561101,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,13,23,9,4,0,10,0,13,1,9,23,0,8,15,27.19904716128397,89.54135649544853,94.9966668561101,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2020,14,6,3,0,0,3,0,1,0,5,6,0,2,4,27.07730636596684,87.17373530069986,22.33333333333333,0.963124270240725,4.55644505974474,24.0,100.0
MALAMBO,2020,14,6,3,0,0,3,0,1,0,5,6,0,2,4,27.07730636596684,87.17373530069986,22.33333333333333,0.963124270240725,4.55644505974474,17.16,72.2
MALAMBO,2021,1,21,5,1,0,15,0,8,3,10,21,0,10,11,27.26384288242887,86.06596256437756,20.33333366612593,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,2,22,11,1,0,10,0,10,1,11,22,0,11,11,27.86276597522556,84.21061942690895,59.05666698515415,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,3,29,12,3,0,13,1,8,1,20,29,0,18,11,27.70591234479634,83.40488370259604,57.57333330313365,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,4,16,7,0,0,8,1,6,1,9,15,1,10,6,27.94775543212893,86.51271865481422,116.94666654492418,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,5,9,2,2,0,5,0,2,0,7,9,0,5,4,27.960942658923948,86.8620376586914,105.29666780183712,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,6,10,3,0,0,5,2,3,2,5,10,0,6,4,27.78337522234238,89.03454380943661,284.5500000715256,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,7,27,9,4,0,14,0,10,2,15,27,0,16,11,27.58364057995027,90.07101721990675,181.3799992762506,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,8,72,34,2,0,35,1,17,3,52,69,3,34,38,27.4892388116746,91.34519913083032,192.0100004759928,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,9,122,53,11,0,58,0,40,13,69,121,1,61,61,26.9458311898368,92.92280460539318,383.590001086394,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,10,136,59,12,0,65,0,45,10,81,133,3,67,69,27.30090012323291,92.38748277936664,258.70333298668265,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,11,122,51,15,0,56,0,43,7,72,122,0,49,73,26.907075500488304,92.47588248479936,324.8033344745636,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,12,94,45,10,0,39,0,30,12,52,92,2,46,48,27.212875983828614,90.52197529020764,143.9300016835332,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2021,13,50,22,9,0,19,0,17,8,25,47,3,23,27,27.2975524119842,88.83983827248598,41.909999899566174,0.963124270240725,4.55644505974474,17.19,72.31
MALAMBO,2022,1,19,7,5,0,6,1,10,0,9,17,2,7,12,27.14916781470892,86.25092797052294,85.633334291478,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,1,19,7,5,0,6,1,10,0,9,17,2,7,12,27.14916781470892,86.25092797052294,85.633334291478,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,2,11,3,1,0,7,0,4,0,7,9,2,5,6,27.64287065778462,83.56790179298038,43.63666734223565,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,2,11,3,1,0,7,0,4,0,7,9,2,5,6,27.64287065778462,83.56790179298038,43.63666734223565,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,3,11,5,3,0,3,0,6,0,5,11,0,6,5,28.06306955246701,84.49352782113212,95.47666886821388,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,3,11,5,3,0,3,0,6,0,5,11,0,6,5,28.06306955246701,84.49352782113212,95.47666886821388,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,4,7,1,1,0,5,0,5,0,2,7,0,3,4,28.052651614234584,86.53166362217495,152.2900003840526,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,4,7,1,1,0,5,0,5,0,2,7,0,3,4,28.052651614234584,86.53166362217495,152.2900003840526,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,5,8,4,1,0,3,0,2,2,4,7,1,2,6,28.066143471854097,88.28916295369467,208.0633328358332,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,5,8,4,1,0,3,0,2,2,4,7,1,2,6,28.066143471854097,88.28916295369467,208.0633328358332,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,6,10,5,1,0,4,0,3,1,6,10,0,8,2,27.54564619518464,90.31589217413038,404.11333096027374,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,6,10,5,1,0,4,0,3,1,6,10,0,8,2,27.54564619518464,90.31589217413038,404.11333096027374,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,7,10,2,3,0,5,0,4,2,4,10,0,7,3,27.700323268345446,90.90408906482514,254.2133348832528,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,7,10,2,3,0,5,0,4,2,4,10,0,7,3,27.700323268345446,90.90408906482514,254.2133348832528,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,8,13,6,1,0,5,1,4,2,7,13,0,6,7,27.45366457984564,92.21317481994627,333.6433331569036,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,8,13,6,1,0,5,1,4,2,7,13,0,6,7,27.45366457984564,92.21317481994627,333.6433331569036,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,9,14,3,5,1,5,0,6,2,6,14,0,6,8,27.38874279203872,92.98732058207192,286.37666451931,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,9,14,3,5,1,5,0,6,2,6,14,0,6,8,27.38874279203872,92.98732058207192,286.37666451931,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,10,23,8,6,0,9,0,10,0,13,22,1,8,15,26.789771743047822,93.92976679120746,300.96666473150253,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,10,23,8,6,0,9,0,10,0,13,22,1,8,15,26.789771743047822,93.92976679120746,300.96666473150253,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,11,41,22,9,0,10,0,16,7,18,37,4,21,20,26.725539325532488,93.51378059387208,369.480002562205,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,11,41,22,9,0,10,0,16,7,18,37,4,21,20,26.725539325532488,93.51378059387208,369.480002562205,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,12,34,14,8,0,12,0,14,3,17,32,2,15,19,26.670655277797177,92.05405771164668,300.23333263769746,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,12,34,14,8,0,12,0,14,3,17,32,2,15,19,26.670655277797177,92.05405771164668,300.23333263769746,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2022,13,44,26,6,0,12,0,16,3,25,42,2,27,17,26.964932356209616,88.12960324342222,24.770000311235588,0.963124270240725,4.55644505974474,23.89,99.64
MALAMBO,2022,13,44,26,6,0,12,0,16,3,25,42,2,27,17,26.964932356209616,88.12960324342222,24.770000311235588,0.963124270240725,4.55644505974474,17.78,74.81
MALAMBO,2023,1,28,13,4,0,11,0,8,2,18,28,0,11,17,27.226236870175345,86.72668193635486,32.53333323200544,0.963124270240725,4.55644505974474,23.9,99.71
MALAMBO,2023,1,28,13,4,0,11,0,8,2,18,28,0,11,17,27.226236870175345,86.72668193635486,32.53333323200544,0.963124270240725,4.55644505974474,19.74,83.01
MALAMBO,2023,2,25,11,5,0,9,0,6,3,16,25,0,14,11,27.063890802292622,83.246615364438,5.333333333333333,0.963124270240725,4.55644505974474,23.9,99.71
MALAMBO,2023,2,25,11,5,0,9,0,6,3,16,25,0,14,11,27.063890802292622,83.246615364438,5.333333333333333,0.963124270240725,4.55644505974474,19.74,83.01
MALAMBO,2023,3,24,8,6,0,10,0,8,3,13,24,0,10,14,27.4605050586519,85.82187452770415,56.66333363577724,0.963124270240725,4.55644505974474,23.9,99.71
MALAMBO,2023,3,24,8,6,0,10,0,8,3,13,24,0,10,14,27.4605050586519,85.82187452770415,56.66333363577724,0.963124270240725,4.55644505974474,19.74,83.01
MALAMBO,2023,4,10,4,1,0,5,0,3,2,5,10,0,6,4,27.88367396763396,84.21083059765044,107.1066666257878,0.963124270240725,4.55644505974474,23.9,99.71
