municipio,año,periodo,periodo_continuo,casos,ciclo_vital_adolescencia,ciclo_vital_adulto,ciclo_vital_adulto_mayor,ciclo_vital_infante_mayor,ciclo_vital_infante_menor,regimen_salud_otro,regimen_salud_subsidiado,evento_grave,sexo_masculino,dist_rio,dist_lago,acueducto_porcentaje,PPC,Joinpoints,segmento,significancia,pvalor,temp_media_p3,precipitacion_p3,humedad_p3
GALAPA,2023,1,66,35,0.4285714285714285,0.3714285714285714,0.0,0.2,0.0,0.0571428571428571,0.7142857142857143,0.0,0.5714285714285714,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,26.462307957240533,360.7200025320053,93.7638966696603
GALAPA,2023,1,66,35,0.4285714285714285,0.3714285714285714,0.0,0.2,0.0,0.0571428571428571,0.7142857142857143,0.0,0.5714285714285714,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,26.462307957240533,360.7200025320053,93.7638966696603
GALAPA,2023,2,67,13,0.3846153846153846,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.5384615384615384,0.0,0.5384615384615384,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,26.49169856480192,288.30000040493906,91.73032651628766
GALAPA,2023,2,67,13,0.3846153846153846,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.5384615384615384,0.0,0.5384615384615384,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,26.49169856480192,288.30000040493906,91.73032651628766
GALAPA,2023,3,68,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,26.669845791520768,8.879999995231628,87.16315696979392
GALAPA,2023,3,68,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,26.669845791520768,8.879999995231628,87.16315696979392
GALAPA,2023,4,69,2,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,26.861388506208165,18.72999992966652,86.09823635646275
GALAPA,2023,4,69,2,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,26.861388506208165,18.72999992966652,86.09823635646275
GALAPA,2023,5,70,2,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,26.542008972167988,0.0,83.78072929382324
GALAPA,2023,5,70,2,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,26.542008972167988,0.0,83.78072929382324
GALAPA,2023,6,71,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,27.0517037527902,36.30999987758696,85.8885018484933
GALAPA,2023,6,71,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,27.0517037527902,36.30999987758696,85.8885018484933
GALAPA,2023,7,72,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,27.37020045689176,71.29000043310225,84.90859685625348
GALAPA,2023,7,72,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,27.37020045689176,71.29000043310225,84.90859685625348
GALAPA,2023,8,73,9,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,28.08403658185688,107.15000136755408,88.3252558026995
GALAPA,2023,8,73,9,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,28.08403658185688,107.15000136755408,88.3252558026995
GALAPA,2023,9,74,4,0.25,0.0,0.0,0.75,0.0,0.25,0.5,0.0,0.5,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,28.176829637799965,312.280000641942,90.23176574707033
GALAPA,2023,9,74,4,0.25,0.0,0.0,0.75,0.0,0.25,0.5,0.0,0.5,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,28.176829637799965,312.280000641942,90.23176574707033
GALAPA,2023,10,75,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,28.085464913504488,152.72000051289797,91.0468908037458
GALAPA,2023,10,75,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,28.085464913504488,152.72000051289797,91.0468908037458
GALAPA,2023,11,76,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,27.902323477608835,72.15000046230853,92.71935789925712
GALAPA,2023,11,76,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,27.902323477608835,72.15000046230853,92.71935789925712
GALAPA,2023,12,77,2,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,27.690021405901245,131.00999804586172,93.59795134408134
GALAPA,2023,12,77,2,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,27.690021405901245,131.00999804586172,93.59795134408134
GALAPA,2023,13,78,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.728151113212237,12.860763614518282,99.84,-12.4206,3.0,3.0,1.0,0.0008,27.71583001273021,178.77999883890152,93.49699865068708
GALAPA,2023,13,78,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.728151113212237,12.860763614518282,97.29,-12.4206,3.0,3.0,1.0,0.0008,27.71583001273021,178.77999883890152,93.49699865068708
JUAN DE ACOSTA,2018,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.859178163350998,10.258566363420968,98.3,-0.8789,0.0,0.0,0.0,0.054389,27.10341578892301,205.15999868512156,92.47189222063336
JUAN DE ACOSTA,2018,4,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.859178163350998,10.258566363420968,98.3,-0.8789,0.0,0.0,0.0,0.054389,27.0922280147158,35.24999972619116,89.12195587158203
JUAN DE ACOSTA,2018,5,5,5,0.4,0.2,0.0,0.4,0.0,0.0,0.8,0.0,0.2,1.859178163350998,10.258566363420968,98.3,-0.8789,0.0,0.0,0.0,0.054389,27.33086220877513,0.9099999964237208,81.03772245134626
JUAN DE ACOSTA,2018,6,6,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,1.859178163350998,10.258566363420968,98.3,-0.8789,0.0,0.0,0.0,0.054389,27.57750309535437,10.919999998062847,85.18360110691616
JUAN DE ACOSTA,2018,7,7,2,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.859178163350998,10.258566363420968,98.3,-0.8789,0.0,0.0,0.0,0.054389,27.822906930106047,52.56000023335218,85.20790890284947
JUAN DE ACOSTA,2018,8,8,4,0.5,0.0,0.0,0.5,0.0,0.25,0.5,0.0,1.0,1.859178163350998,10.258566363420968,98.3,-0.8789,0.0,0.0,0.0,0.054389,27.38867503574918,139.6000007390976,88.80157279968262
JUAN DE ACOSTA,2018,9,9,7,0.5714285714285714,0.0,0.0,0.4285714285714285,0.0,0.1428571428571428,0.7142857142857143,0.0,0.4285714285714285,1.859178163350998,10.258566363420968,98.3,-0.8789,0.0,0.0,0.0,0.054389,27.46389160156252,123.91000224649906,91.1383092062814
JUAN DE ACOSTA,2018,10,10,6,0.1666666666666666,0.1666666666666666,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.5,1.859178163350998,10.258566363420968,98.3,-0.8789,0.0,0.0,0.0,0.054389,27.57254943847658,50.06999975070357,89.56149918692452
JUAN DE ACOSTA,2018,11,11,4,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.75,1.859178163350998,10.258566363420968,98.3,-0.8789,0.0,0.0,0.0,0.054389,28.02291041782926,65.99000111036003,88.76052529471261
JUAN DE ACOSTA,2018,12,12,5,0.2,0.4,0.0,0.4,0.0,0.0,0.6,0.0,0.2,1.859178163350998,10.258566363420968,98.3,-0.8789,0.0,0.0,0.0,0.054389,27.912254224504768,102.22999965958296,89.44326346261161
JUAN DE ACOSTA,2018,13,13,11,0.2727272727272727,0.0909090909090909,0.0,0.6363636363636364,0.0,0.0,1.0,0.0,0.5454545454545454,1.859178163350998,10.258566363420968,98.3,-0.8789,0.0,0.0,0.0,0.054389,27.007119206019823,197.8100004941225,92.92713737487792
JUAN DE ACOSTA,2019,1,14,7,0.0,0.4285714285714285,0.0,0.5714285714285714,0.0,0.1428571428571428,0.4285714285714285,0.0,0.4285714285714285,1.859178163350998,10.258566363420968,98.12,-0.8789,0.0,0.0,0.0,0.054389,26.704206085205097,166.09000074118376,92.03940773010254
JUAN DE ACOSTA,2019,3,16,4,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.75,1.859178163350998,10.258566363420968,98.12,-0.8789,0.0,0.0,0.0,0.054389,27.201292746407667,1.4899999927729366,87.27774429321289
JUAN DE ACOSTA,2019,4,17,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.859178163350998,10.258566363420968,98.12,-0.8789,0.0,0.0,0.0,0.054389,27.191228090483584,88.08000001311302,85.86457719474004
JUAN DE ACOSTA,2019,5,18,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.859178163350998,10.258566363420968,98.12,-0.8789,0.0,0.0,0.0,0.054389,27.749227142334,101.18000085651876,83.80948965890067
JUAN DE ACOSTA,2019,7,20,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.859178163350998,10.258566363420968,98.12,-0.8789,0.0,0.0,0.0,0.054389,28.283829171316984,63.959999807178974,83.81143188476562
JUAN DE ACOSTA,2019,8,21,4,0.25,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.5,1.859178163350998,10.258566363420968,98.12,-0.8789,0.0,0.0,0.0,0.054389,28.33167582920621,139.24999913573265,85.32291739327567
JUAN DE ACOSTA,2019,9,22,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.859178163350998,10.258566363420968,98.12,-0.8789,0.0,0.0,0.0,0.054389,27.61955359322686,134.2499993443489,90.07104900905064
JUAN DE ACOSTA,2019,10,23,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.859178163350998,10.258566363420968,98.12,-0.8789,0.0,0.0,0.0,0.054389,28.622516523088745,94.38999989442527,86.02721187046596
JUAN DE ACOSTA,2019,11,24,2,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.859178163350998,10.258566363420968,98.12,-0.8789,0.0,0.0,0.0,0.054389,28.613319287981323,122.17000345513225,87.39378329685756
JUAN DE ACOSTA,2019,12,25,6,0.8333333333333334,0.0,0.0,0.1666666666666666,0.0,0.0,0.8333333333333334,0.0,0.3333333333333333,1.859178163350998,10.258566363420968,98.12,-0.8789,0.0,0.0,0.0,0.054389,27.986262076241644,123.32999864965676,90.74292101178852
JUAN DE ACOSTA,2019,13,26,2,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.859178163350998,10.258566363420968,98.12,-0.8789,0.0,0.0,0.0,0.054389,27.26792842320035,148.08000073768198,91.56134223937988
JUAN DE ACOSTA,2020,1,27,2,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.859178163350998,10.258566363420968,97.21,-0.8789,0.0,0.0,0.0,0.054389,26.553999110630595,179.5499992966652,92.94750458853584
JUAN DE ACOSTA,2020,3,29,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.859178163350998,10.258566363420968,97.21,-0.8789,0.0,0.0,0.0,0.054389,27.86733888898579,105.71000054478644,89.57200077601841
JUAN DE ACOSTA,2020,10,36,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.859178163350998,10.258566363420968,97.21,-0.8789,0.0,0.0,0.0,0.054389,27.400907679966537,166.32000026106834,90.4651745387486
JUAN DE ACOSTA,2020,12,38,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.859178163350998,10.258566363420968,97.21,-0.8789,0.0,0.0,0.0,0.054389,26.769601440429707,204.85999846458435,93.0530242919922
JUAN DE ACOSTA,2020,13,39,2,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.859178163350998,10.258566363420968,97.21,-0.8789,0.0,0.0,0.0,0.054389,26.64471697126118,238.12999868392944,93.27623994009836
JUAN DE ACOSTA,2021,1,40,3,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.859178163350998,10.258566363420968,98.29,-0.8789,0.0,0.0,0.0,0.054389,26.07615160260884,223.58000208437443,91.98189353942873
JUAN DE ACOSTA,2021,2,41,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.859178163350998,10.258566363420968,98.29,-0.8789,0.0,0.0,0.0,0.054389,26.66663567679271,180.02999982982874,90.68334197998048
JUAN DE ACOSTA,2021,6,45,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.859178163350998,10.258566363420968,98.29,-0.8789,0.0,0.0,0.0,0.054389,27.62455847603936,79.24000088125467,82.41759654453823
JUAN DE ACOSTA,2021,8,47,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.859178163350998,10.258566363420968,98.29,-0.8789,0.0,0.0,0.0,0.054389,27.760666329520117,109.55000016093254,85.79896191188267
JUAN DE ACOSTA,2021,9,48,4,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.75,1.859178163350998,10.258566363420968,98.29,-0.8789,0.0,0.0,0.0,0.054389,27.214961896623908,178.370001912117,89.42269624982562
JUAN DE ACOSTA,2021,10,49,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.859178163350998,10.258566363420968,98.29,-0.8789,0.0,0.0,0.0,0.054389,27.06819850376676,184.59000051021576,90.82921954563686
JUAN DE ACOSTA,2021,11,50,2,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.859178163350998,10.258566363420968,98.29,-0.8789,0.0,0.0,0.0,0.054389,27.092616925920776,159.0400001052767,90.8174351283482
JUAN DE ACOSTA,2021,12,51,9,0.6666666666666666,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.0,0.4444444444444444,1.859178163350998,10.258566363420968,98.29,-0.8789,0.0,0.0,0.0,0.054389,26.47713895525253,267.37999957054853,93.3831321171352
JUAN DE ACOSTA,2021,13,52,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.859178163350998,10.258566363420968,98.29,-0.8789,0.0,0.0,0.0,0.054389,26.843147713797453,145.99999889731407,91.87111691066195
JUAN DE ACOSTA,2022,1,53,8,0.125,0.375,0.0,0.5,0.0,0.125,0.625,0.0,0.625,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,26.629612949916314,172.46999990940094,91.97776848929269
JUAN DE ACOSTA,2022,2,54,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.3333333333333333,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,26.752032705453743,110.4900000654161,89.96470935528095
JUAN DE ACOSTA,2022,3,55,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,26.656233723958355,1.0,87.7986831665039
JUAN DE ACOSTA,2022,5,57,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,27.308263397216816,76.49000090360641,83.27891758510044
JUAN DE ACOSTA,2022,6,58,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,27.72921633039204,213.1400010883808,85.00450079781669
JUAN DE ACOSTA,2022,7,59,15,0.4666666666666667,0.2,0.0,0.3333333333333333,0.0,0.1333333333333333,0.8,0.0,0.4666666666666667,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,27.71222675868445,147.46000063419342,85.71227318899972
JUAN DE ACOSTA,2022,8,60,5,0.6,0.2,0.0,0.2,0.0,0.0,1.0,0.4,0.4,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,27.42151903424946,184.01999932527545,90.22848320007324
JUAN DE ACOSTA,2022,9,61,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,26.765021623883943,280.21000123023987,92.0116547175816
JUAN DE ACOSTA,2022,10,62,7,0.8571428571428571,0.0,0.0,0.1428571428571428,0.0,0.0,1.0,0.1428571428571428,0.5714285714285714,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,27.08702566964288,199.2899983525276,92.73187283107212
JUAN DE ACOSTA,2022,11,63,19,0.5789473684210527,0.1578947368421052,0.0,0.2631578947368421,0.0,0.2105263157894736,0.5789473684210527,0.0,0.6842105263157895,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,26.985116032191705,264.8099991679192,93.62913731166294
JUAN DE ACOSTA,2022,12,64,14,0.6428571428571429,0.2142857142857142,0.0,0.1428571428571428,0.0,0.0714285714285714,0.7857142857142857,0.0,0.5714285714285714,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,26.968492126464863,219.09000116586685,93.88138743809291
JUAN DE ACOSTA,2022,13,65,21,0.5714285714285714,0.0952380952380952,0.0,0.3333333333333333,0.0,0.0,0.6190476190476191,0.0952380952380952,0.5238095238095238,1.859178163350998,10.258566363420968,98.09,-0.8789,0.0,0.0,0.0,0.054389,26.291942487444214,189.290000282228,93.3689011165074
JUAN DE ACOSTA,2023,1,66,8,0.875,0.125,0.0,0.0,0.0,0.0,0.75,0.0,0.5,1.859178163350998,10.258566363420968,96.76,-0.8789,0.0,0.0,0.0,0.054389,26.294490160260896,233.15999907255173,93.09244809831893
JUAN DE ACOSTA,2023,2,67,8,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.625,1.859178163350998,10.258566363420968,96.76,-0.8789,0.0,0.0,0.0,0.054389,26.129859815325077,262.39999809861183,93.09574099949428
JUAN DE ACOSTA,2023,3,68,5,0.2,0.6,0.0,0.2,0.0,0.0,1.0,0.2,0.4,1.859178163350998,10.258566363420968,96.76,-0.8789,0.0,0.0,0.0,0.054389,26.539468909954227,112.11000183969736,89.10109815926387
JUAN DE ACOSTA,2023,5,70,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.859178163350998,10.258566363420968,96.76,-0.8789,0.0,0.0,0.0,0.054389,26.82385079520091,63.10999999940395,81.89449855259487
JUAN DE ACOSTA,2023,6,71,2,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.859178163350998,10.258566363420968,96.76,-0.8789,0.0,0.0,0.0,0.054389,27.148914773123625,128.50000009313226,86.33390508379254
JUAN DE ACOSTA,2023,7,72,2,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.859178163350998,10.258566363420968,96.76,-0.8789,0.0,0.0,0.0,0.054389,27.6955276489258,249.47000369429588,83.17187990461078
JUAN DE ACOSTA,2023,8,73,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.859178163350998,10.258566363420968,96.76,-0.8789,0.0,0.0,0.0,0.054389,28.295407322474908,129.03000010550022,87.46418217250279
JUAN DE ACOSTA,2023,9,74,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.859178163350998,10.258566363420968,96.76,-0.8789,0.0,0.0,0.0,0.054389,27.859193965366927,244.2499995753169,90.53699329921176
JUAN DE ACOSTA,2023,13,78,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.859178163350998,10.258566363420968,96.76,-0.8789,0.0,0.0,0.0,0.054389,27.806093379429427,164.52000168710947,93.31569153921944
LURUACO,2018,9,9,2,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.906556563719911,1.591647379259128,71.65,4.6245,2.0,0.0,1.0,0.014797,27.584864007859032,173.72666880488396,91.34195681980678
LURUACO,2018,13,13,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.906556563719911,1.591647379259128,71.65,4.6245,2.0,0.0,1.0,0.014797,27.07865731375561,250.2899991704358,93.38981879703582
LURUACO,2019,2,15,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.906556563719911,1.591647379259128,78.11,4.6245,2.0,0.0,1.0,0.014797,27.14411539955747,90.98333313999076,92.58659281049457
LURUACO,2019,4,17,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.906556563719911,1.591647379259128,78.11,4.6245,2.0,0.0,1.0,0.014797,27.25028258575793,48.35666657156415,87.09784716025166
LURUACO,2019,5,18,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.906556563719911,1.591647379259128,78.11,4.6245,2.0,0.0,1.0,0.014797,27.85218479217048,52.79333381520377,85.12190836951847
LURUACO,2019,7,20,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.906556563719911,1.591647379259128,78.11,4.6245,2.0,0.0,1.0,0.014797,28.39364831107005,51.49999977648258,85.10569290887743
LURUACO,2019,8,21,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.906556563719911,1.591647379259128,78.11,4.6245,2.0,0.0,1.0,0.014797,28.42115772792273,168.09333121590316,86.42563801720028
LURUACO,2019,9,22,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.906556563719911,1.591647379259128,78.11,4.6245,2.0,0.0,1.0,0.014797,27.71064523363873,189.5533332824707,90.61233823261564
LURUACO,2019,10,23,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.906556563719911,1.591647379259128,78.11,4.6245,2.0,0.0,1.0,0.014797,28.579151407877628,82.12666683561272,87.42793609982445
LURUACO,2019,11,24,11,0.2727272727272727,0.0909090909090909,0.0,0.6363636363636364,0.0,0.0,0.7272727272727273,0.0909090909090909,0.6363636363636364,1.906556563719911,1.591647379259128,78.11,4.6245,2.0,0.0,1.0,0.014797,28.483082435244636,117.34333437060316,89.04457431369357
LURUACO,2019,12,25,14,0.3571428571428571,0.0,0.0,0.6428571428571429,0.0,0.0,0.9285714285714286,0.0,0.4285714285714285,1.906556563719911,1.591647379259128,78.11,4.6245,2.0,0.0,1.0,0.014797,27.9618225218758,157.53000011046728,91.67392558143251
LURUACO,2019,13,26,15,0.2,0.0,0.0,0.8,0.0,0.0,0.9333333333333332,0.0,0.4666666666666667,1.906556563719911,1.591647379259128,78.11,4.6245,2.0,0.0,1.0,0.014797,27.247024790445984,191.29666788462131,92.55253628322056
LURUACO,2020,1,27,19,0.5789473684210527,0.0,0.0,0.4210526315789473,0.0,0.0526315789473684,0.7894736842105263,0.0,0.5263157894736842,1.906556563719911,1.591647379259128,100.0,4.6245,2.0,0.0,1.0,0.014797,26.578742569211958,236.29333372910816,93.58063373868428
LURUACO,2020,2,28,7,0.7142857142857143,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,1.0,0.0,0.1428571428571428,1.906556563719911,1.591647379259128,100.0,4.6245,2.0,0.0,1.0,0.014797,27.112241908482165,90.2433341725005,91.90272149585542
LURUACO,2020,3,29,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.906556563719911,1.591647379259128,100.0,4.6245,2.0,0.0,1.0,0.014797,27.81349746461901,70.11666674104829,90.75126917400056
LURUACO,2020,4,30,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.906556563719911,1.591647379259128,100.0,4.6245,2.0,0.0,1.0,0.014797,27.78598774967032,15.00666664313111,85.71427894657494
LURUACO,2020,11,37,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.906556563719911,1.591647379259128,100.0,4.6245,2.0,0.0,1.0,0.014797,27.52185974121096,152.6499991234806,93.08870064266144
LURUACO,2020,13,39,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.906556563719911,1.591647379259128,100.0,4.6245,2.0,0.0,1.0,0.014797,26.752575174967472,266.4233330090841,93.68813593425448
LURUACO,2021,1,40,2,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.906556563719911,1.591647379259128,100.0,4.6245,2.0,0.0,1.0,0.014797,26.1106988937136,228.2233359383212,92.77381890917582
LURUACO,2021,3,42,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.906556563719911,1.591647379259128,100.0,4.6245,2.0,0.0,1.0,0.014797,26.67647450764976,21.5,89.29171477423773
LURUACO,2021,5,44,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.906556563719911,1.591647379259128,100.0,4.6245,2.0,0.0,1.0,0.014797,27.90755191379125,110.27000043789546,84.93221437363398
LURUACO,2021,7,46,6,0.5,0.0,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,1.906556563719911,1.591647379259128,100.0,4.6245,2.0,0.0,1.0,0.014797,27.90155981154672,130.85333298270902,86.62431544349307
LURUACO,2021,8,47,11,0.3636363636363636,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,0.0,0.5454545454545454,1.906556563719911,1.591647379259128,100.0,4.6245,2.0,0.0,1.0,0.014797,27.75983587598046,124.58333432343272,87.09398666260735
