municipio,año,humedad_relativa,precipitacion,temp_max,temp_min
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,
LA UNIÓN,2020,,0.0,,0.0
LA UNIÓN,2020,,0.0,,0.0
LA UNIÓN,2020,,0.0,,0.0
LA UNIÓN,2020,,0.0,,
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,0.0
LA UNIÓN,2020,,0.0,0.0,
LA UNIÓN,2020,,0.0,,0.0
LA UNIÓN,2020,,0.0,,0.0
LA UNIÓN,2020,,0.0,,0.0
LA UNIÓN,2020,,0.0,,
LA UNIÓN,2020,,,0.0,0.0
LA UNIÓN,2020,,,0.0,0.0
LA UNIÓN,2020,,,0.0,0.0
LA UNIÓN,2020,,,0.0,
LA UNIÓN,2020,,,0.0,0.0
LA UNIÓN,2020,,,0.0,0.0
LA UNIÓN,2020,,,0.0,0.0
LA UNIÓN,2020,,,0.0,
LA UNIÓN,2020,,,0.0,0.0
LA UNIÓN,2020,,,0.0,0.0
LA UNIÓN,2020,,,0.0,0.0
LA UNIÓN,2020,,,0.0,
LA UNIÓN,2020,,,,0.0
LA UNIÓN,2020,,,,0.0
LA UNIÓN,2020,,,,0.0
LA UNIÓN,2020,,,,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,
LA UNIÓN,2021,0.0,,,0.0
LA UNIÓN,2021,0.0,,,0.0
LA UNIÓN,2021,0.0,,,0.0
LA UNIÓN,2021,0.0,,,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,
LA UNIÓN,2021,0.0,,,0.0
LA UNIÓN,2021,0.0,,,0.0
LA UNIÓN,2021,0.0,,,0.0
LA UNIÓN,2021,0.0,,,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,0.0
LA UNIÓN,2021,0.0,0.0,0.0,
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,0.0
LA UNIÓN,2021,0.0,0.0,,
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,0.0
LA UNIÓN,2021,0.0,,0.0,
LA UNIÓN,2021,0.0,,,0.0
LA UNIÓN,2021,0.0,,,0.0
LA UNIÓN,2021,0.0,,,0.0
LA UNIÓN,2021,0.0,,,
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,
LA UNIÓN,2021,,0.0,,0.0
LA UNIÓN,2021,,0.0,,0.0
LA UNIÓN,2021,,0.0,,0.0
LA UNIÓN,2021,,0.0,,
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,
LA UNIÓN,2021,,0.0,,0.0
LA UNIÓN,2021,,0.0,,0.0
LA UNIÓN,2021,,0.0,,0.0
LA UNIÓN,2021,,0.0,,
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,0.0
LA UNIÓN,2021,,0.0,0.0,
LA UNIÓN,2021,,0.0,,0.0
LA UNIÓN,2021,,0.0,,0.0
LA UNIÓN,2021,,0.0,,0.0
LA UNIÓN,2021,,0.0,,
LA UNIÓN,2021,,,0.0,0.0
LA UNIÓN,2021,,,0.0,0.0
LA UNIÓN,2021,,,0.0,0.0
LA UNIÓN,2021,,,0.0,
LA UNIÓN,2021,,,0.0,0.0
LA UNIÓN,2021,,,0.0,0.0
LA UNIÓN,2021,,,0.0,0.0
LA UNIÓN,2021,,,0.0,
LA UNIÓN,2021,,,0.0,0.0
LA UNIÓN,2021,,,0.0,0.0
LA UNIÓN,2021,,,0.0,0.0
LA UNIÓN,2021,,,0.0,
LA UNIÓN,2021,,,,0.0
LA UNIÓN,2021,,,,0.0
LA UNIÓN,2021,,,,0.0
LA UNIÓN,2021,,,,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,
LA UNIÓN,2022,0.0,,,0.0
LA UNIÓN,2022,0.0,,,0.0
LA UNIÓN,2022,0.0,,,0.0
LA UNIÓN,2022,0.0,,,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,
LA UNIÓN,2022,0.0,,,0.0
LA UNIÓN,2022,0.0,,,0.0
LA UNIÓN,2022,0.0,,,0.0
LA UNIÓN,2022,0.0,,,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,0.0
LA UNIÓN,2022,0.0,0.0,0.0,
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,0.0
LA UNIÓN,2022,0.0,0.0,,
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,0.0
LA UNIÓN,2022,0.0,,0.0,
LA UNIÓN,2022,0.0,,,0.0
LA UNIÓN,2022,0.0,,,0.0
LA UNIÓN,2022,0.0,,,0.0
LA UNIÓN,2022,0.0,,,
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,
LA UNIÓN,2022,,0.0,,0.0
LA UNIÓN,2022,,0.0,,0.0
LA UNIÓN,2022,,0.0,,0.0
LA UNIÓN,2022,,0.0,,
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,
LA UNIÓN,2022,,0.0,,0.0
LA UNIÓN,2022,,0.0,,0.0
LA UNIÓN,2022,,0.0,,0.0
LA UNIÓN,2022,,0.0,,
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,0.0
LA UNIÓN,2022,,0.0,0.0,
LA UNIÓN,2022,,0.0,,0.0
LA UNIÓN,2022,,0.0,,0.0
LA UNIÓN,2022,,0.0,,0.0
LA UNIÓN,2022,,0.0,,
LA UNIÓN,2022,,,0.0,0.0
LA UNIÓN,2022,,,0.0,0.0
LA UNIÓN,2022,,,0.0,0.0
LA UNIÓN,2022,,,0.0,
LA UNIÓN,2022,,,0.0,0.0
LA UNIÓN,2022,,,0.0,0.0
LA UNIÓN,2022,,,0.0,0.0
LA UNIÓN,2022,,,0.0,
LA UNIÓN,2022,,,0.0,0.0
LA UNIÓN,2022,,,0.0,0.0
LA UNIÓN,2022,,,0.0,0.0
LA UNIÓN,2022,,,0.0,
LA UNIÓN,2022,,,,0.0
LA UNIÓN,2022,,,,0.0
LA UNIÓN,2022,,,,0.0
LA UNIÓN,2022,,,,
LA UNIÓN,2023,0.0,0.0,0.0,0.0
LA UNIÓN,2023,0.0,0.0,0.0,0.0
LA UNIÓN,2023,0.0,0.0,0.0,0.0
LA UNIÓN,2023,0.0,0.0,0.0,
LA UNIÓN,2023,0.0,0.0,0.0,0.0
LA UNIÓN,2023,0.0,0.0,0.0,0.0
LA UNIÓN,2023,0.0,0.0,0.0,0.0
LA UNIÓN,2023,0.0,0.0,0.0,
