municipio,año,fecha,humedad,latitud,longitud
POLONUEVO,2021,2021-02-14,87.4948018391927,10.767401673530337,-74.85414835065527
PONEDERA,2021,2021-02-14,88.92164611816406,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2021,2021-02-14,84.51161193847656,11.00468737217774,-74.90650030692068
REPELÓN,2021,2021-02-14,86.49989573160808,10.507568372875568,-75.12187933511093
SABANAGRANDE,2021,2021-02-14,86.56549072265625,10.798940150928054,-74.76879660339148
SABANALARGA,2021,2021-02-14,87.93641662597656,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2021,2021-02-14,84.46407826741536,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2021,2021-02-14,87.4948018391927,10.744048200714978,-74.79479581261772
SOLEDAD,2021,2021-02-14,85.7361831665039,10.906909741834337,-74.77842447604834
SUAN,2021,2021-02-14,85.12906646728516,10.310850238176537,-74.90713309116475
TUBARÁ,2021,2021-02-14,86.20386505126953,10.907060348938533,-74.98448392990626
USIACURÍ,2021,2021-02-14,87.52300262451172,10.740522656584362,-74.98267412624779
BARRANQUILLA,2021,2021-02-15,86.20454406738281,10.98152771823087,-74.82774915964693
BARANOA,2021,2021-02-15,91.51422882080078,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2021,2021-02-15,85.28306579589844,10.402620855645086,-74.87840832085742
CANDELARIA,2021,2021-02-15,86.70555114746094,10.489019585448387,-74.87756539446083
GALAPA,2021,2021-02-15,88.15723419189453,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2021,2021-02-15,91.100341796875,10.823092520111464,-75.07842405936859
LURUACO,2021,2021-02-15,91.20420413547093,10.635031161141915,-75.15402741021481
MALAMBO,2021,2021-02-15,88.45170338948567,10.848289285861629,-74.8061750526255
MANATÍ,2021,2021-02-15,86.20977783203125,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2021,2021-02-15,90.4709243774414,10.694812386323434,-74.77015084732946
PIOJÓ,2021,2021-02-15,91.19541874638311,10.740779525620145,-75.14364579776823
POLONUEVO,2021,2021-02-15,90.60800425211588,10.767401673530337,-74.85414835065527
PONEDERA,2021,2021-02-15,90.46514892578124,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2021,2021-02-15,86.65025329589844,11.00468737217774,-74.90650030692068
REPELÓN,2021,2021-02-15,89.54818075674552,10.507568372875568,-75.12187933511093
SABANAGRANDE,2021,2021-02-15,89.83885955810547,10.798940150928054,-74.76879660339148
SABANALARGA,2021,2021-02-15,91.23056030273438,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2021,2021-02-15,85.89000701904297,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2021,2021-02-15,90.60800425211588,10.744048200714978,-74.79479581261772
SOLEDAD,2021,2021-02-15,87.35901641845703,10.906909741834337,-74.77842447604834
SUAN,2021,2021-02-15,86.17717742919922,10.310850238176537,-74.90713309116475
TUBARÁ,2021,2021-02-15,88.66598510742188,10.907060348938533,-74.98448392990626
USIACURÍ,2021,2021-02-15,91.2817103068034,10.740522656584362,-74.98267412624779
BARRANQUILLA,2021,2021-02-16,81.69610595703125,10.98152771823087,-74.82774915964693
BARANOA,2021,2021-02-16,88.49124145507812,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2021,2021-02-16,85.49567413330078,10.402620855645086,-74.87840832085742
CANDELARIA,2021,2021-02-16,86.91160583496094,10.489019585448387,-74.87756539446083
GALAPA,2021,2021-02-16,84.22282409667969,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2021,2021-02-16,86.51426696777344,10.823092520111464,-75.07842405936859
LURUACO,2021,2021-02-16,87.42897203233507,10.635031161141915,-75.15402741021481
MALAMBO,2021,2021-02-16,85.08108266194661,10.848289285861629,-74.8061750526255
MANATÍ,2021,2021-02-16,85.22251892089844,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2021,2021-02-16,88.388671875,10.694812386323434,-74.77015084732946
PIOJÓ,2021,2021-02-16,87.21259279604311,10.740779525620145,-75.14364579776823
POLONUEVO,2021,2021-02-16,87.98733520507812,10.767401673530337,-74.85414835065527
PONEDERA,2021,2021-02-16,89.5980224609375,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2021,2021-02-16,82.22914123535156,11.00468737217774,-74.90650030692068
REPELÓN,2021,2021-02-16,86.90986689814815,10.507568372875568,-75.12187933511093
SABANAGRANDE,2021,2021-02-16,87.08209228515625,10.798940150928054,-74.76879660339148
SABANALARGA,2021,2021-02-16,88.07810974121094,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2021,2021-02-16,85.69502512613933,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2021,2021-02-16,87.98733520507812,10.744048200714978,-74.79479581261772
SOLEDAD,2021,2021-02-16,83.9383316040039,10.906909741834337,-74.77842447604834
SUAN,2021,2021-02-16,86.36688232421875,10.310850238176537,-74.90713309116475
TUBARÁ,2021,2021-02-16,83.99017333984375,10.907060348938533,-74.98448392990626
USIACURÍ,2021,2021-02-16,87.69453938802083,10.740522656584362,-74.98267412624779
BARRANQUILLA,2021,2021-02-17,79.50390625,10.98152771823087,-74.82774915964693
BARANOA,2021,2021-02-17,84.69157409667969,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2021,2021-02-17,83.15689849853516,10.402620855645086,-74.87840832085742
CANDELARIA,2021,2021-02-17,84.64913940429688,10.489019585448387,-74.87756539446083
GALAPA,2021,2021-02-17,82.30655670166016,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2021,2021-02-17,82.41102600097656,10.823092520111464,-75.07842405936859
LURUACO,2021,2021-02-17,83.72620815700954,10.635031161141915,-75.15402741021481
MALAMBO,2021,2021-02-17,82.72638193766277,10.848289285861629,-74.8061750526255
MANATÍ,2021,2021-02-17,83.27008056640625,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2021,2021-02-17,85.76336669921875,10.694812386323434,-74.77015084732946
PIOJÓ,2021,2021-02-17,83.36826126663772,10.740779525620145,-75.14364579776823
POLONUEVO,2021,2021-02-17,84.68902587890625,10.767401673530337,-74.85414835065527
PONEDERA,2021,2021-02-17,87.51170349121094,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2021,2021-02-17,80.08875274658203,11.00468737217774,-74.90650030692068
REPELÓN,2021,2021-02-17,83.93211251718026,10.507568372875568,-75.12187933511093
SABANAGRANDE,2021,2021-02-17,83.61213684082031,10.798940150928054,-74.76879660339148
SABANALARGA,2021,2021-02-17,84.800048828125,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2021,2021-02-17,83.58168284098308,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2021,2021-02-17,84.68902587890625,10.744048200714978,-74.79479581261772
SOLEDAD,2021,2021-02-17,82.26045227050781,10.906909741834337,-74.77842447604834
SUAN,2021,2021-02-17,84.31806945800781,10.310850238176537,-74.90713309116475
TUBARÁ,2021,2021-02-17,81.71385192871094,10.907060348938533,-74.98448392990626
USIACURÍ,2021,2021-02-17,83.96754964192708,10.740522656584362,-74.98267412624779
BARRANQUILLA,2021,2021-02-18,78.31421661376953,10.98152771823087,-74.82774915964693
