CODIGO,NOMBRE,FECHA,LATITUD,LONGITUD,ALTITUD,HUM RELATIVA_MAX,HUM RELATIVA_MIN,PRECIPITACION_Convencional,TEMPERATURA_MAX,TEMPERATURA_MIN
29045110,JUAN DE ACOSTA,2017-05-21,10.83333333,-75.03333333,20,,,0.0,30.0,24.2
14010010,PIOJO,2017-05-21,10.75,-75.08333333,320,,,10.5,,
29040250,CAMPO DE LA CRUZ,2017-05-22,10.37663889,-74.88841667,4,,,17.5,,
29035080,NORMAL MANATI,2017-05-22,10.45358333,-74.95463889,10,97.0,84.0,11.9,,
29040450,BARRANQUILLA SEDE,2017-05-22,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2017-05-22,10.83333333,-75.03333333,20,,,0.8,34.0,24.2
29040200,LEÑA,2017-05-22,10.52172222,-74.89077778,45,,,103.0,,
29045110,JUAN DE ACOSTA,2017-05-23,10.83333333,-75.03333333,20,,,,34.6,24.6
29040250,CAMPO DE LA CRUZ,2017-05-23,10.37663889,-74.88841667,4,,,12.3,,
29035080,NORMAL MANATI,2017-05-23,10.45358333,-74.95463889,10,97.0,72.0,,,
29040450,BARRANQUILLA SEDE,2017-05-23,10.99761111,-74.79672222,12,,,0.0,,
29040290,CAMPANOS LOS,2017-05-24,10.55777778,-74.97177778,100,,,12.0,,
29035080,NORMAL MANATI,2017-05-24,10.45358333,-74.95463889,10,93.0,64.0,,,
29040450,BARRANQUILLA SEDE,2017-05-24,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2017-05-24,10.83333333,-75.03333333,20,,,,33.2,24.6
29040250,CAMPO DE LA CRUZ,2017-05-25,10.37663889,-74.88841667,4,,,4.7,,
29040260,CANDELARIA,2017-05-25,10.45511111,-74.88688889,4,,,5.0,,
29040450,BARRANQUILLA SEDE,2017-05-25,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2017-05-25,10.83333333,-75.03333333,20,,,,35.6,24.0
29035080,NORMAL MANATI,2017-05-25,10.45358333,-74.95463889,10,92.0,70.0,,,
29030270,LOMA GRANDE,2017-05-25,10.43383333,-75.13158333,15,,,39.0,,
29040020,MONTEBELLO,2017-05-26,10.7085,-74.90783333,100,,,10.0,,
29030410,CASA DE BOMBAS,2017-05-26,10.40833333,-75.12722222,10,,,15.0,,
29040450,BARRANQUILLA SEDE,2017-05-26,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2017-05-26,10.83333333,-75.03333333,20,,,,32.6,24.6
29035080,NORMAL MANATI,2017-05-26,10.45358333,-74.95463889,10,95.0,80.0,,,
14010010,PIOJO,2017-05-26,10.75,-75.08333333,320,,,30.5,,
14010020,HIBACHARO,2017-05-26,10.72188889,-75.14011111,80,,,15.0,,
29045110,JUAN DE ACOSTA,2017-05-27,10.83333333,-75.03333333,20,,,,33.8,23.6
14010010,PIOJO,2017-05-27,10.75,-75.08333333,320,,,2.1,,
29040450,BARRANQUILLA SEDE,2017-05-27,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2017-05-27,10.45358333,-74.95463889,10,95.0,74.0,16.7,,
29040250,CAMPO DE LA CRUZ,2017-05-27,10.37663889,-74.88841667,4,,,10.2,,
29040260,CANDELARIA,2017-05-28,10.45511111,-74.88688889,4,,,28.0,,
29035080,NORMAL MANATI,2017-05-28,10.45358333,-74.95463889,10,95.0,69.0,0.8,,
29045110,JUAN DE ACOSTA,2017-05-28,10.83333333,-75.03333333,20,,,,34.6,24.4
29040450,BARRANQUILLA SEDE,2017-05-28,10.99761111,-74.79672222,12,,,0.0,,
29040250,CAMPO DE LA CRUZ,2017-05-29,10.37663889,-74.88841667,4,,,13.5,,
29040290,CAMPANOS LOS,2017-05-29,10.55777778,-74.97177778,100,,,45.0,,
14010020,HIBACHARO,2017-05-29,10.72188889,-75.14011111,80,,,0.0,,
29045110,JUAN DE ACOSTA,2017-05-29,10.83333333,-75.03333333,20,,,,33.6,25.0
29040450,BARRANQUILLA SEDE,2017-05-29,10.99761111,-74.79672222,12,,,0.4,,
29040260,CANDELARIA,2017-05-29,10.45511111,-74.88688889,4,,,0.0,,
29035080,NORMAL MANATI,2017-05-29,10.45358333,-74.95463889,10,95.0,67.0,,,
29040020,MONTEBELLO,2017-05-30,10.7085,-74.90783333,100,,,51.0,,
29040260,CANDELARIA,2017-05-30,10.45511111,-74.88688889,4,,,42.0,,
29030410,CASA DE BOMBAS,2017-05-30,10.40833333,-75.12722222,10,,,28.0,,
29045110,JUAN DE ACOSTA,2017-05-30,10.83333333,-75.03333333,20,,,,32.4,23.6
29040250,CAMPO DE LA CRUZ,2017-05-30,10.37663889,-74.88841667,4,,,40.5,,
29035080,NORMAL MANATI,2017-05-30,10.45358333,-74.95463889,10,97.0,72.0,52.3,,
29030270,LOMA GRANDE,2017-05-30,10.43383333,-75.13158333,15,,,19.0,,
29040450,BARRANQUILLA SEDE,2017-05-30,10.99761111,-74.79672222,12,,,0.0,,
29040200,LEÑA,2017-05-31,10.52172222,-74.89077778,45,,,36.0,,
29035080,NORMAL MANATI,2017-05-31,10.45358333,-74.95463889,10,95.0,69.0,,,
29040450,BARRANQUILLA SEDE,2017-05-31,10.99761111,-74.79672222,12,,,0.0,,
14010010,PIOJO,2017-05-31,10.75,-75.08333333,320,,,20.3,,
29045110,JUAN DE ACOSTA,2017-05-31,10.83333333,-75.03333333,20,,,20.0,34.6,24.0
29040020,MONTEBELLO,2017-05-31,10.7085,-74.90783333,100,,,31.0,,
14010020,HIBACHARO,2017-05-31,10.72188889,-75.14011111,80,,,17.0,,
29040020,MONTEBELLO,2017-06-01,10.7085,-74.90783333,100,,,12.0,,
29040450,BARRANQUILLA SEDE,2017-06-01,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2017-06-01,10.45358333,-74.95463889,10,94.0,80.0,,,
14010020,HIBACHARO,2017-06-01,10.72188889,-75.14011111,80,,,1.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-01,10.91777778,-74.77972222,14,,,0.0,,
29045110,JUAN DE ACOSTA,2017-06-01,10.83333333,-75.03333333,20,,,,34.6,
29035080,NORMAL MANATI,2017-06-02,10.45358333,-74.95463889,10,97.0,63.0,,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-02,10.91777778,-74.77972222,14,,,0.0,,
29045110,JUAN DE ACOSTA,2017-06-02,10.83333333,-75.03333333,20,,,,34.6,23.6
29040450,BARRANQUILLA SEDE,2017-06-02,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2017-06-03,10.45358333,-74.95463889,10,97.0,72.0,7.4,,
29045110,JUAN DE ACOSTA,2017-06-03,10.83333333,-75.03333333,20,,,,35.0,24.0
29040250,CAMPO DE LA CRUZ,2017-06-03,10.37663889,-74.88841667,4,,,12.3,,
29040260,CANDELARIA,2017-06-03,10.45511111,-74.88688889,4,,,29.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-03,10.91777778,-74.77972222,14,,,0.0,,
29040450,BARRANQUILLA SEDE,2017-06-03,10.99761111,-74.79672222,12,,,0.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-04,10.91777778,-74.77972222,14,,,0.0,,
29045110,JUAN DE ACOSTA,2017-06-04,10.83333333,-75.03333333,20,,,6.4,34.0,24.4
29040020,MONTEBELLO,2017-06-04,10.7085,-74.90783333,100,,,15.0,,
14010010,PIOJO,2017-06-04,10.75,-75.08333333,320,,,3.1,,
29040290,CAMPANOS LOS,2017-06-04,10.55777778,-74.97177778,100,,,24.0,,
29040200,LEÑA,2017-06-04,10.52172222,-74.89077778,45,,,20.0,,
29040450,BARRANQUILLA SEDE,2017-06-04,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2017-06-04,10.45358333,-74.95463889,10,97.0,70.0,,,
29035080,NORMAL MANATI,2017-06-05,10.45358333,-74.95463889,10,97.0,65.0,26.9,,
29045110,JUAN DE ACOSTA,2017-06-05,10.83333333,-75.03333333,20,,,,33.0,24.4
29030410,CASA DE BOMBAS,2017-06-05,10.40833333,-75.12722222,10,,,24.0,,
29030270,LOMA GRANDE,2017-06-05,10.43383333,-75.13158333,15,,,16.0,,
14010020,HIBACHARO,2017-06-05,10.72188889,-75.14011111,80,,,0.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-05,10.91777778,-74.77972222,14,,,0.0,,
29040450,BARRANQUILLA SEDE,2017-06-05,10.99761111,-74.79672222,12,,,40.0,,
29040260,CANDELARIA,2017-06-05,10.45511111,-74.88688889,4,,,25.0,,
29030270,LOMA GRANDE,2017-06-06,10.43383333,-75.13158333,15,,,10.0,,
29045110,JUAN DE ACOSTA,2017-06-06,10.83333333,-75.03333333,20,,,2.0,34.6,24.6
29035080,NORMAL MANATI,2017-06-06,10.45358333,-74.95463889,10,95.0,69.0,13.3,,
29040450,BARRANQUILLA SEDE,2017-06-06,10.99761111,-74.79672222,12,,,0.5,,
29040260,CANDELARIA,2017-06-06,10.45511111,-74.88688889,4,,,26.0,,
29040250,CAMPO DE LA CRUZ,2017-06-06,10.37663889,-74.88841667,4,,,47.2,,
14010020,HIBACHARO,2017-06-06,10.72188889,-75.14011111,80,,,0.0,,
29040200,LEÑA,2017-06-06,10.52172222,-74.89077778,45,,,5.0,,
29030410,CASA DE BOMBAS,2017-06-06,10.40833333,-75.12722222,10,,,40.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-06,10.91777778,-74.77972222,14,,,0.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-07,10.91777778,-74.77972222,14,,,8.5,,
29040200,LEÑA,2017-06-07,10.52172222,-74.89077778,45,,,0.0,,
29040450,BARRANQUILLA SEDE,2017-06-07,10.99761111,-74.79672222,12,,,13.0,,
29040020,MONTEBELLO,2017-06-07,10.7085,-74.90783333,100,,,38.0,,
29040290,CAMPANOS LOS,2017-06-07,10.55777778,-74.97177778,100,,,0.0,,
29040250,CAMPO DE LA CRUZ,2017-06-07,10.37663889,-74.88841667,4,,,12.4,,
14010020,HIBACHARO,2017-06-07,10.72188889,-75.14011111,80,,,26.0,,
29035080,NORMAL MANATI,2017-06-07,10.45358333,-74.95463889,10,97.0,73.0,0.8,,
14010010,PIOJO,2017-06-07,10.75,-75.08333333,320,,,47.0,,
29045110,JUAN DE ACOSTA,2017-06-07,10.83333333,-75.03333333,20,,,11.0,33.0,23.6
29035080,NORMAL MANATI,2017-06-08,10.45358333,-74.95463889,10,97.0,82.0,0.2,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-08,10.91777778,-74.77972222,14,,,9.3,,
29045110,JUAN DE ACOSTA,2017-06-08,10.83333333,-75.03333333,20,,,,30.6,24.4
29040450,BARRANQUILLA SEDE,2017-06-08,10.99761111,-74.79672222,12,,,0.0,,
29040450,BARRANQUILLA SEDE,2017-06-09,10.99761111,-74.79672222,12,,,0.0,,
14010020,HIBACHARO,2017-06-09,10.72188889,-75.14011111,80,,,3.0,,
29040250,CAMPO DE LA CRUZ,2017-06-09,10.37663889,-74.88841667,4,,,3.4,,
29035080,NORMAL MANATI,2017-06-09,10.45358333,-74.95463889,10,93.0,72.0,,,
14010010,PIOJO,2017-06-09,10.75,-75.08333333,320,,,3.2,,
29045110,JUAN DE ACOSTA,2017-06-09,10.83333333,-75.03333333,20,,,1.7,30.0,22.4
29045190,AEROPUERTO E. CORTISSOZ,2017-06-09,10.91777778,-74.77972222,14,,,0.0,,
29030270,LOMA GRANDE,2017-06-10,10.43383333,-75.13158333,15,,,2.5,,
29045110,JUAN DE ACOSTA,2017-06-10,10.83333333,-75.03333333,20,,,,35.4,24.4
29040450,BARRANQUILLA SEDE,2017-06-10,10.99761111,-74.79672222,12,,,0.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-10,10.91777778,-74.77972222,14,,,0.2,,
29035080,NORMAL MANATI,2017-06-10,10.45358333,-74.95463889,10,97.0,70.0,,,
29045110,JUAN DE ACOSTA,2017-06-11,10.83333333,-75.03333333,20,,,,32.4,23.6
14010010,PIOJO,2017-06-11,10.75,-75.08333333,320,,,17.3,,
29040260,CANDELARIA,2017-06-11,10.45511111,-74.88688889,4,,,16.0,,
29030410,CASA DE BOMBAS,2017-06-11,10.40833333,-75.12722222,10,,,20.0,,
29040450,BARRANQUILLA SEDE,2017-06-11,10.99761111,-74.79672222,12,,,0.0,,
29030270,LOMA GRANDE,2017-06-11,10.43383333,-75.13158333,15,,,13.0,,
29035080,NORMAL MANATI,2017-06-11,10.45358333,-74.95463889,10,95.0,71.0,,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-11,10.91777778,-74.77972222,14,,,0.0,,
29035080,NORMAL MANATI,2017-06-12,10.45358333,-74.95463889,10,93.0,73.0,,,
29040250,CAMPO DE LA CRUZ,2017-06-12,10.37663889,-74.88841667,4,,,2.3,,
29045110,JUAN DE ACOSTA,2017-06-12,10.83333333,-75.03333333,20,,,17.0,30.4,24.6
29045190,AEROPUERTO E. CORTISSOZ,2017-06-12,10.91777778,-74.77972222,14,,,0.0,,
29040450,BARRANQUILLA SEDE,2017-06-12,10.99761111,-74.79672222,12,,,37.0,,
29040260,CANDELARIA,2017-06-12,10.45511111,-74.88688889,4,,,12.0,,
14010020,HIBACHARO,2017-06-12,10.72188889,-75.14011111,80,,,3.0,,
29040200,LEÑA,2017-06-12,10.52172222,-74.89077778,45,,,0.0,,
14010010,PIOJO,2017-06-12,10.75,-75.08333333,320,,,5.1,,
14010100,PINTADA LA,2017-06-13,10.95511111,-74.995,200,,,6.0,,
14010010,PIOJO,2017-06-13,10.75,-75.08333333,320,,,2.5,,
29040020,MONTEBELLO,2017-06-13,10.7085,-74.90783333,100,,,67.0,,
29040200,LEÑA,2017-06-13,10.52172222,-74.89077778,45,,,10.0,,
29035080,NORMAL MANATI,2017-06-13,10.45358333,-74.95463889,10,95.0,69.0,4.5,,
29040250,CAMPO DE LA CRUZ,2017-06-13,10.37663889,-74.88841667,4,,,21.0,,
29040450,BARRANQUILLA SEDE,2017-06-13,10.99761111,-74.79672222,12,,,0.5,,
29045110,JUAN DE ACOSTA,2017-06-13,10.83333333,-75.03333333,20,,,36.6,33.0,24.4
29040290,CAMPANOS LOS,2017-06-13,10.55777778,-74.97177778,100,,,0.0,,
29030270,LOMA GRANDE,2017-06-13,10.43383333,-75.13158333,15,,,0.0,,
14010020,HIBACHARO,2017-06-13,10.72188889,-75.14011111,80,,,1.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-13,10.91777778,-74.77972222,14,,,1.5,,
29040450,BARRANQUILLA SEDE,2017-06-14,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2017-06-14,10.83333333,-75.03333333,20,,,8.0,32.0,24.0
29035080,NORMAL MANATI,2017-06-14,10.45358333,-74.95463889,10,95.0,71.0,,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-14,10.91777778,-74.77972222,14,,,1.4,,
14010020,HIBACHARO,2017-06-15,10.72188889,-75.14011111,80,,,26.0,,
14010100,PINTADA LA,2017-06-15,10.95511111,-74.995,200,,,6.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-15,10.91777778,-74.77972222,14,,,0.0,,
14010010,PIOJO,2017-06-15,10.75,-75.08333333,320,,,10.4,,
29040250,CAMPO DE LA CRUZ,2017-06-15,10.37663889,-74.88841667,4,,,4.3,,
29045110,JUAN DE ACOSTA,2017-06-15,10.83333333,-75.03333333,20,,,4.5,31.6,26.0
29040450,BARRANQUILLA SEDE,2017-06-15,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2017-06-15,10.45358333,-74.95463889,10,95.0,68.0,3.9,,
14010020,HIBACHARO,2017-06-16,10.72188889,-75.14011111,80,,,10.0,,
29040260,CANDELARIA,2017-06-16,10.45511111,-74.88688889,4,,,5.0,,
29045110,JUAN DE ACOSTA,2017-06-16,10.83333333,-75.03333333,20,,,,32.2,23.6
29030410,CASA DE BOMBAS,2017-06-16,10.40833333,-75.12722222,10,,,48.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-16,10.91777778,-74.77972222,14,,,0.0,,
29040250,CAMPO DE LA CRUZ,2017-06-16,10.37663889,-74.88841667,4,,,3.4,,
29040450,BARRANQUILLA SEDE,2017-06-16,10.99761111,-74.79672222,12,,,0.0,,
29040200,LEÑA,2017-06-16,10.52172222,-74.89077778,45,,,11.0,,
29035080,NORMAL MANATI,2017-06-16,10.45358333,-74.95463889,10,98.0,69.0,20.6,,
14010010,PIOJO,2017-06-16,10.75,-75.08333333,320,,,2.5,,
14010010,PIOJO,2017-06-17,10.75,-75.08333333,320,,,20.5,,
29030410,CASA DE BOMBAS,2017-06-17,10.40833333,-75.12722222,10,,,25.0,,
29040450,BARRANQUILLA SEDE,2017-06-17,10.99761111,-74.79672222,12,,,73.1,,
29030270,LOMA GRANDE,2017-06-17,10.43383333,-75.13158333,15,,,28.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-17,10.91777778,-74.77972222,14,,,0.5,,
29040250,CAMPO DE LA CRUZ,2017-06-17,10.37663889,-74.88841667,4,,,12.3,,
29035080,NORMAL MANATI,2017-06-17,10.45358333,-74.95463889,10,97.0,66.0,0.0,,
29040200,LEÑA,2017-06-17,10.52172222,-74.89077778,45,,,85.0,,
14010020,HIBACHARO,2017-06-17,10.72188889,-75.14011111,80,,,9.0,,
14010100,PINTADA LA,2017-06-17,10.95511111,-74.995,200,,,63.0,,
29040290,CAMPANOS LOS,2017-06-17,10.55777778,-74.97177778,100,,,0.0,,
29045110,JUAN DE ACOSTA,2017-06-17,10.83333333,-75.03333333,20,,,30.6,31.6,23.6
29040260,CANDELARIA,2017-06-17,10.45511111,-74.88688889,4,,,40.0,,
29040020,MONTEBELLO,2017-06-17,10.7085,-74.90783333,100,,,26.0,,
14010020,HIBACHARO,2017-06-18,10.72188889,-75.14011111,80,,,2.0,,
29040250,CAMPO DE LA CRUZ,2017-06-18,10.37663889,-74.88841667,4,,,1.2,,
29040200,LEÑA,2017-06-18,10.52172222,-74.89077778,45,,,0.0,,
29040290,CAMPANOS LOS,2017-06-18,10.55777778,-74.97177778,100,,,40.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-18,10.91777778,-74.77972222,14,,,70.4,,
29040260,CANDELARIA,2017-06-18,10.45511111,-74.88688889,4,,,0.0,,
29035080,NORMAL MANATI,2017-06-18,10.45358333,-74.95463889,10,97.0,73.0,4.8,,
29045110,JUAN DE ACOSTA,2017-06-18,10.83333333,-75.03333333,20,,,29.0,30.6,22.4
29040020,MONTEBELLO,2017-06-18,10.7085,-74.90783333,100,,,10.0,,
29040450,BARRANQUILLA SEDE,2017-06-18,10.99761111,-74.79672222,12,,,21.2,,
29035080,NORMAL MANATI,2017-06-19,10.45358333,-74.95463889,10,97.0,68.0,13.7,,
29040020,MONTEBELLO,2017-06-19,10.7085,-74.90783333,100,,,14.0,,
29040450,BARRANQUILLA SEDE,2017-06-19,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2017-06-19,10.83333333,-75.03333333,20,,,,32.6,23.0
29045190,AEROPUERTO E. CORTISSOZ,2017-06-19,10.91777778,-74.77972222,14,,,8.0,,
29040450,BARRANQUILLA SEDE,2017-06-20,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2017-06-20,10.45358333,-74.95463889,10,98.0,70.0,,,
29045110,JUAN DE ACOSTA,2017-06-20,10.83333333,-75.03333333,20,,,,34.4,24.0
29045190,AEROPUERTO E. CORTISSOZ,2017-06-20,10.91777778,-74.77972222,14,,,0.0,,
29040450,BARRANQUILLA SEDE,2017-06-21,10.99761111,-74.79672222,12,,,0.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-21,10.91777778,-74.77972222,14,,,0.0,,
29045110,JUAN DE ACOSTA,2017-06-21,10.83333333,-75.03333333,20,,,,30.2,23.6
29035080,NORMAL MANATI,2017-06-21,10.45358333,-74.95463889,10,95.0,66.0,,,
14010020,HIBACHARO,2017-06-22,10.72188889,-75.14011111,80,,,7.0,,
29045110,JUAN DE ACOSTA,2017-06-22,10.83333333,-75.03333333,20,,,,32.6,23.0
29035080,NORMAL MANATI,2017-06-22,10.45358333,-74.95463889,10,97.0,71.0,,,
29040020,MONTEBELLO,2017-06-22,10.7085,-74.90783333,100,,,6.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-22,10.91777778,-74.77972222,14,,,0.0,,
29040450,BARRANQUILLA SEDE,2017-06-22,10.99761111,-74.79672222,12,,,0.0,,
29030270,LOMA GRANDE,2017-06-23,10.43383333,-75.13158333,15,,,9.5,,
29035080,NORMAL MANATI,2017-06-23,10.45358333,-74.95463889,10,95.0,64.0,1.5,,
29045110,JUAN DE ACOSTA,2017-06-23,10.83333333,-75.03333333,20,,,,34.6,24.0
29045190,AEROPUERTO E. CORTISSOZ,2017-06-23,10.91777778,-74.77972222,14,,,25.7,,
29040450,BARRANQUILLA SEDE,2017-06-23,10.99761111,-74.79672222,12,,,0.0,,
29040450,BARRANQUILLA SEDE,2017-06-24,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2017-06-24,10.83333333,-75.03333333,20,,,,34.6,24.6
29035080,NORMAL MANATI,2017-06-24,10.45358333,-74.95463889,10,95.0,67.0,,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-24,10.91777778,-74.77972222,14,,,0.0,,
14010010,PIOJO,2017-06-25,10.75,-75.08333333,320,,,5.1,,
29040450,BARRANQUILLA SEDE,2017-06-25,10.99761111,-74.79672222,12,,,2.8,,
29045110,JUAN DE ACOSTA,2017-06-25,10.83333333,-75.03333333,20,,,1.0,34.2,24.2
29040290,CAMPANOS LOS,2017-06-25,10.55777778,-74.97177778,100,,,27.0,,
29040200,LEÑA,2017-06-25,10.52172222,-74.89077778,45,,,0.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-25,10.91777778,-74.77972222,14,,,0.0,,
14010020,HIBACHARO,2017-06-25,10.72188889,-75.14011111,80,,,3.0,,
29040260,CANDELARIA,2017-06-25,10.45511111,-74.88688889,4,,,25.0,,
29035080,NORMAL MANATI,2017-06-25,10.45358333,-74.95463889,10,97.0,65.0,0.6,,
29030410,CASA DE BOMBAS,2017-06-26,10.40833333,-75.12722222,10,,,2.0,,
29030270,LOMA GRANDE,2017-06-26,10.43383333,-75.13158333,15,,,15.5,,
29035080,NORMAL MANATI,2017-06-26,10.45358333,-74.95463889,10,97.0,69.0,,,
29045110,JUAN DE ACOSTA,2017-06-26,10.83333333,-75.03333333,20,,,,32.0,24.0
14010020,HIBACHARO,2017-06-26,10.72188889,-75.14011111,80,,,0.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-26,10.91777778,-74.77972222,14,,,1.6,,
29040450,BARRANQUILLA SEDE,2017-06-26,10.99761111,-74.79672222,12,,,0.6,,
29040290,CAMPANOS LOS,2017-06-26,10.55777778,-74.97177778,100,,,0.0,,
29040450,BARRANQUILLA SEDE,2017-06-27,10.99761111,-74.79672222,12,,,0.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-27,10.91777778,-74.77972222,14,,,0.8,,
29040250,CAMPO DE LA CRUZ,2017-06-27,10.37663889,-74.88841667,4,,,14.7,,
29035080,NORMAL MANATI,2017-06-27,10.45358333,-74.95463889,10,97.0,75.0,2.5,,
14010010,PIOJO,2017-06-27,10.75,-75.08333333,320,,,2.0,,
14010020,HIBACHARO,2017-06-27,10.72188889,-75.14011111,80,,,3.0,,
29045110,JUAN DE ACOSTA,2017-06-27,10.83333333,-75.03333333,20,,,,32.6,24.0
29045110,JUAN DE ACOSTA,2017-06-28,10.83333333,-75.03333333,20,,,,33.6,24.6
29035080,NORMAL MANATI,2017-06-28,10.45358333,-74.95463889,10,95.0,70.0,,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-28,10.91777778,-74.77972222,14,,,0.0,,
29040450,BARRANQUILLA SEDE,2017-06-28,10.99761111,-74.79672222,12,,,0.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-29,10.91777778,-74.77972222,14,,,0.0,,
29040450,BARRANQUILLA SEDE,2017-06-29,10.99761111,-74.79672222,12,,,0.0,,
29045110,JUAN DE ACOSTA,2017-06-29,10.83333333,-75.03333333,20,,,,34.6,24.0
29035080,NORMAL MANATI,2017-06-29,10.45358333,-74.95463889,10,97.0,73.0,,,
29045190,AEROPUERTO E. CORTISSOZ,2017-06-30,10.91777778,-74.77972222,14,,,0.0,,
29045110,JUAN DE ACOSTA,2017-06-30,10.83333333,-75.03333333,20,,,,35.0,24.0
29040250,CAMPO DE LA CRUZ,2017-06-30,10.37663889,-74.88841667,4,,,4.3,,
29040450,BARRANQUILLA SEDE,2017-06-30,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2017-06-30,10.45358333,-74.95463889,10,95.0,68.0,,,
29045110,JUAN DE ACOSTA,2017-07-01,10.83333333,-75.03333333,20,,,,35.4,24.0
29040450,BARRANQUILLA SEDE,2017-07-01,10.99761111,-74.79672222,12,,,0.0,,
29030270,LOMA GRANDE,2017-07-01,10.43383333,-75.13158333,15,,,14.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-07-01,10.91777778,-74.77972222,14,,,0.0,,
14010010,PIOJO,2017-07-01,10.75,-75.08333333,320,,,10.1,,
29035080,NORMAL MANATI,2017-07-01,10.45358333,-74.95463889,10,92.0,70.0,,,
29030410,CASA DE BOMBAS,2017-07-01,10.40833333,-75.12722222,10,,,25.0,,
29035080,NORMAL MANATI,2017-07-02,10.45358333,-74.95463889,10,97.0,66.0,10.7,,
14010100,PINTADA LA,2017-07-02,10.95511111,-74.995,200,,,12.0,,
29040260,CANDELARIA,2017-07-02,10.45511111,-74.88688889,4,,,10.0,,
29040250,CAMPO DE LA CRUZ,2017-07-02,10.37663889,-74.88841667,4,,,0.8,,
29045110,JUAN DE ACOSTA,2017-07-02,10.83333333,-75.03333333,20,,,0.0,35.0,24.2
29040450,BARRANQUILLA SEDE,2017-07-02,10.99761111,-74.79672222,12,,,22.9,,
29045190,AEROPUERTO E. CORTISSOZ,2017-07-02,10.91777778,-74.77972222,14,,,0.0,,
14010020,HIBACHARO,2017-07-02,10.72188889,-75.14011111,80,,,7.0,,
14010020,HIBACHARO,2017-07-03,10.72188889,-75.14011111,80,,,0.0,,
29045190,AEROPUERTO E. CORTISSOZ,2017-07-03,10.91777778,-74.77972222,14,,,15.0,,
29035080,NORMAL MANATI,2017-07-03,10.45358333,-74.95463889,10,95.0,72.0,0.8,,
29045110,JUAN DE ACOSTA,2017-07-03,10.83333333,-75.03333333,20,,,5.8,29.2,21.4
29040450,BARRANQUILLA SEDE,2017-07-03,10.99761111,-74.79672222,12,,,2.1,,
29040290,CAMPANOS LOS,2017-07-03,10.55777778,-74.97177778,100,,,0.0,,
29045110,JUAN DE ACOSTA,2017-07-04,10.83333333,-75.03333333,20,,,,34.6,24.0
29045190,AEROPUERTO E. CORTISSOZ,2017-07-04,10.91777778,-74.77972222,14,,,0.5,,
29040450,BARRANQUILLA SEDE,2017-07-04,10.99761111,-74.79672222,12,,,0.0,,
29035080,NORMAL MANATI,2017-07-04,10.45358333,-74.95463889,10,95.0,80.0,,,
29030270,LOMA GRANDE,2017-07-04,10.43383333,-75.13158333,15,,,7.5,,
29040250,CAMPO DE LA CRUZ,2017-07-04,10.37663889,-74.88841667,4,,,4.0,,
29040020,MONTEBELLO,2017-07-04,10.7085,-74.90783333,100,,,10.0,,
14010010,PIOJO,2017-07-05,10.75,-75.08333333,320,,,5.2,,
