municipio,año,fecha,temp_min_C,temp_max_C,temp_media_C,latitud,longitud
TUBARÁ,2019,2019-07-12,25.316766357421898,30.382165527343716,27.849465942382807,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-12,24.843062337239644,32.14320271809896,28.493132527669303,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-13,25.984490966796898,30.183770751953148,28.084130859375023,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-13,25.066369628906273,31.420404052734398,28.243386840820335,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-13,25.999322509765648,33.90798339843752,29.953652954101585,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-13,25.544610595703148,33.6867614746094,29.615686035156273,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-13,25.103814697265648,29.808770751953148,27.456292724609398,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-13,25.119531250000023,33.37441406250002,29.246972656250023,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-13,25.167131890191,32.94259372287331,29.054862806532157,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-13,25.50665690104171,30.762618001302087,28.134637451171898,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-13,25.888208007812523,34.5821472167969,30.23517761230471,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-13,25.806970214843716,32.28884277343752,29.04790649414062,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-13,25.142868155020267,32.95968469690405,29.051276425962158,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-13,25.589379882812523,31.93725992838546,28.76331990559899,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-13,25.659509277343716,33.04390869140627,29.351708984374994,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-13,25.971734619140648,29.825433349609398,27.898583984375023,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-13,25.43175433123554,33.47202058015051,29.451887455693026,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-13,25.894799804687523,32.1025329589844,28.99866638183596,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-13,25.239923095703148,32.89132080078127,29.06562194824221,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-13,25.931013997395837,34.04450887044271,29.987761433919275,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-13,25.589379882812523,31.93725992838546,28.76331990559899,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-13,25.521356201171898,30.376550292968773,27.948953247070335,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-13,25.905511474609398,33.643395996093716,29.774453735351557,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-13,25.263848876953148,30.634576416015648,27.949212646484398,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-13,25.141941324869833,32.56204630533858,28.85199381510421,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-14,25.971978759765648,30.496362304687523,28.234170532226585,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-14,24.772973632812523,30.937860107421898,27.85541687011721,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-14,25.883966064453148,31.667962646484398,28.775964355468773,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-14,25.434960937500023,31.547753906250023,28.491357421875023,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-14,25.091394042968773,30.097894287109398,27.594644165039085,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-14,25.319635009765648,31.015557861328148,28.167596435546898,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-14,25.203352864583337,31.149570719401083,28.17646179199221,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-14,25.402266438802087,30.789788818359398,28.096027628580742,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-14,26.333337402343716,30.193902587890648,28.263619995117182,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-14,25.528680419921898,31.764764404296898,28.646722412109398,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-14,25.206248643663173,31.087257215711873,28.146752929687523,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-14,25.30298258463546,31.432946777343716,28.367964680989587,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-14,25.469720458984398,31.730615234375023,28.60016784667971,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-14,25.960229492187523,30.130517578125023,28.045373535156273,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-14,25.577118598090294,30.8933281792535,28.235223388671898,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-14,25.607293701171898,31.596215820312523,28.60175476074221,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-14,25.194665527343716,31.336511230468773,28.265588378906244,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-14,26.005263264973962,31.11307169596364,28.5591674804688,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-14,25.30298258463546,31.432946777343716,28.367964680989587,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-14,25.508111572265648,30.675256347656273,28.09168395996096,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-14,25.798486328125023,31.477349853515648,28.637918090820335,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-14,25.290216064453148,30.327020263671898,27.808618164062523,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-14,25.095758056640648,31.096643066406273,28.09620056152346,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-15,25.157037353515648,30.003869628906273,27.58045349121096,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-15,23.453424072265648,30.001153564453148,26.727288818359398,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-15,24.758111572265648,31.684045410156273,28.22107849121096,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-15,24.360528564453148,31.562890625000023,27.961709594726585,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-15,24.409112548828148,29.623254394531273,27.01618347167971,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-15,23.823571777343716,29.931115722656273,26.877343749999994,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-15,23.829509141710048,30.070855712890648,26.950182427300348,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-15,24.530114746093716,30.140588378906273,27.335351562499994,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-15,24.926507568359398,30.787896728515648,27.857202148437523,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-15,24.284936523437523,30.748864746093716,27.51690063476562,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-15,23.79618959780089,30.018467203776083,26.907328400788487,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-15,24.019820149739644,30.454502360026083,27.237161254882864,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-15,24.311425781250023,31.199304199218773,27.755364990234398,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-15,25.154138183593716,29.648889160156273,27.401513671874994,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-15,24.22849482783562,30.362257893880212,27.295376360857915,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-15,24.321099853515648,30.613488769531273,27.46729431152346,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-15,23.929467773437523,30.228021240234398,27.07874450683596,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-15,24.80951334635421,31.321923828125023,28.065718587239616,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-15,24.019820149739644,30.454502360026083,27.237161254882864,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-15,24.860131835937523,30.185021972656273,27.522576904296898,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-15,24.743920898437523,31.493829345703148,28.118875122070335,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-15,24.664025878906273,29.584680175781273,27.124353027343773,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-15,23.735487874348962,30.053430175781273,26.894459025065117,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-16,24.782739257812523,30.370904541015648,27.576821899414085,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-16,23.821252441406273,30.685113525390648,27.25318298339846,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-16,24.943963623046898,32.69402465820315,28.818994140625023,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-16,24.539147949218773,32.52724609375002,28.533197021484398,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-16,24.092980957031273,29.957330322265648,27.02515563964846,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-16,24.151818847656273,31.093103027343716,27.622460937499994,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-16,24.15538601345486,31.111640760633748,27.633513387044303,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-16,24.442590332031273,30.606306966145837,27.524448649088555,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-16,25.171289062500023,31.633874511718773,28.402581787109398,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-16,24.629449462890648,31.489221191406273,28.05933532714846,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-16,24.126352493851243,31.069917579933474,27.59813503689236,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-16,24.375960286458337,31.168481445312523,27.77222086588543,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-16,24.570153808593716,32.05693969726565,28.313546752929682,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-16,24.786065673828148,30.006585693359398,27.396325683593773,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-16,24.523053882740157,31.327441858362306,27.92524787055123,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-16,24.677178955078148,31.331109619140648,28.004144287109398,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-16,24.242486572265648,31.236810302734398,27.739648437500023,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-16,25.011712646484398,32.26642252604171,28.639067586263053,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-16,24.375960286458337,31.168481445312523,27.77222086588543,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-16,24.557611083984398,30.530480957031273,27.544046020507835,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-16,24.919885253906273,32.47136840820315,28.69562683105471,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-16,24.375939941406273,29.977349853515648,27.17664489746096,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-16,24.071852620442712,31.00500895182296,27.538430786132835,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-17,25.961267089843716,30.553887939453148,28.257577514648432,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-17,24.350518798828148,31.631707763671898,27.991113281250023,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-17,25.120751953125023,33.70403442382815,29.412393188476585,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-17,24.708306884765648,33.49163208007815,29.099969482421898,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-17,25.077691650390648,30.116479492187523,27.597085571289085,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-17,24.537957763671898,32.24776611328127,28.392861938476585,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-17,24.56872626410592,32.24078436957467,28.404755316840294,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-17,25.25354410807296,31.045271809895837,28.149407958984398,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-17,25.131799316406273,33.3933044433594,29.262551879882835,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-17,25.126580810546898,32.51421508789065,28.820397949218773,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-17,24.540286141854835,32.192355233651654,28.366320687753245,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-17,24.889560953776083,32.1567321777344,28.52314656575524,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-17,24.895471191406273,33.065270996093716,28.980371093749994,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-17,25.952661132812523,30.184930419921898,28.06879577636721,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-17,24.784857403790568,32.67338686342595,28.729122133608257,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-17,25.191583251953148,32.32427368164065,28.757928466796898,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-17,24.654046630859398,32.386071777343716,28.520059204101557,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-17,25.113020833333337,33.515425618489644,29.31422322591149,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-17,24.889560953776083,32.1567321777344,28.52314656575524,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-17,25.491357421875023,30.695062255859398,28.09320983886721,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-17,25.086511230468773,33.44893798828127,29.267724609375023,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-17,25.210778808593716,30.362237548828148,27.786508178710932,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-17,24.514174397786462,32.08851521809896,28.301344807942712,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-18,26.283654785156273,30.121881103515648,28.20276794433596,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-18,25.621209716796898,31.261712646484398,28.441461181640648,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-18,26.389093017578148,33.89849243164065,30.143792724609398,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-18,25.918725585937523,33.6776062011719,29.79816589355471,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-18,25.347589111328148,29.708245849609398,27.527917480468773,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-18,25.564965820312523,32.4437194824219,29.00434265136721,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-18,25.626106092664998,32.24288669162331,28.934496392144155,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-18,25.841821289062523,30.639143880208337,28.24048258463543,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-18,26.483911132812523,34.044763183593716,30.26433715820312,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-18,26.324273681640648,32.11208496093752,29.218179321289085,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-18,25.60531797055853,32.2280664514613,28.916692211009916,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-18,26.125217692057333,31.769932047526083,28.94757486979171,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-18,26.103936767578148,32.9415222167969,29.522729492187523,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-18,26.271508789062523,29.762414550781273,28.016961669921898,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-18,25.93282922815405,32.85833242910883,29.395580828631438,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-18,26.430169677734398,31.935998535156273,29.183084106445335,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-18,25.688470458984398,32.2873474121094,28.987908935546898,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-18,26.382521565755212,33.86004028320315,30.12128092447918,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-18,26.125217692057333,31.769932047526083,28.94757486979171,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-18,25.747705078125023,30.273187255859398,28.01044616699221,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-18,26.274560546875023,33.63686523437502,29.955712890625023,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-18,25.496148681640648,30.252099609375023,27.874124145507835,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-18,25.62488199869796,31.997593180338583,28.81123758951827,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-19,26.154718017578148,30.987420654296898,28.571069335937523,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-19,24.977532958984398,32.08071289062502,28.52912292480471,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-19,26.138330078125023,33.6840759277344,29.91120300292971,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-19,25.679864501953148,33.47261962890627,29.57624206542971,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-19,25.237695312500023,30.495446777343716,27.86657104492187,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-19,25.279870605468773,33.4442077636719,29.362039184570335,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-19,25.241096327039998,33.22075466579861,29.230925496419303,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-19,25.560276285807333,31.459344482421898,28.509810384114616,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-19,26.061486816406273,34.31588134765627,30.188684082031273,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-19,25.715814208984398,32.99880371093752,29.35730895996096,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-19,25.232057472511656,33.20023555049187,29.216146511501762,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-19,25.498203531901083,32.62495320638021,29.061578369140648,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-19,25.689294433593716,33.3107849121094,29.500039672851557,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-19,26.144860839843716,30.608300781250023,28.37658081054687,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-19,25.523598678023802,33.60631600839122,29.56495734320751,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-19,25.801263427734398,32.79534301757815,29.298303222656273,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-19,25.268212890625023,33.28231201171877,29.275262451171898,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-19,26.080183919270837,33.81014404296877,29.945163981119805,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-19,25.498203531901083,32.62495320638021,29.061578369140648,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-19,25.641870117187523,31.087243652343716,28.36455688476562,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-19,26.040734863281273,33.43047485351565,29.73560485839846,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-19,25.451135253906273,31.198022460937523,28.324578857421898,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-19,25.175205485026083,32.93574422200521,29.055474853515648,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-20,26.204858398437523,31.109918212890648,28.657388305664085,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-20,24.708551025390648,32.1944519042969,28.451501464843773,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-20,25.887567138671898,34.600427246093716,30.243997192382807,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-20,25.440972900390648,34.34755859375002,29.894265747070335,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-20,25.277734375000023,30.598962402343716,27.93834838867187,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-20,25.221246337890648,33.87941894531252,29.550332641601585,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-20,25.118856472439234,33.559496392144126,29.33917643229168,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-20,25.497908528645837,31.569319661458337,28.533614095052087,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-20,26.389337158203148,35.39022216796877,30.88977966308596,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-20,25.460565185546898,33.12124023437502,29.29090270996096,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-20,25.118794307002304,33.55238353587964,29.335588921440973,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-20,25.235559082031273,32.74346313476565,28.98951110839846,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-20,25.441979980468773,33.79805908203127,29.620019531250023,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-20,26.195336914062523,30.727502441406273,28.461419677734398,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-20,25.542412199797468,34.176851173683474,29.85963168674047,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-20,25.537561035156273,32.91469726562502,29.226129150390648,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-20,25.119042968750023,33.58083496093752,29.349938964843773,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-20,26.027927652994833,34.769372558593716,30.398650105794275,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-20,25.235559082031273,32.74346313476565,28.98951110839846,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-20,25.678430175781273,31.194299316406273,28.436364746093773,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-20,25.806878662109398,34.31746826171877,30.062173461914085,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-20,25.778710937500023,31.154351806640648,28.466531372070335,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-20,25.016280110677087,33.21823527018233,29.11725769042971,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-21,26.792352294921898,30.394342041015648,28.593347167968773,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-21,26.125665283203148,31.771966552734398,28.948815917968773,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-21,26.812554931640648,34.22588500976565,30.519219970703148,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-21,26.324151611328148,33.9901062011719,30.157128906250023,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-21,25.767602539062523,29.942041015625023,27.854821777343773,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-21,25.752923583984398,33.66423950195315,29.708581542968773,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-21,25.903714328342062,33.2605055067275,29.58210991753478,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-21,26.275730387369833,30.976037597656273,28.625883992513053,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-21,26.459283447265648,35.3172546386719,30.888269042968773,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-21,26.794519042968773,32.6622253417969,29.728372192382835,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-21,25.871946659794617,33.27103859230334,29.57149262604898,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-21,26.612522379557333,32.30185343424483,29.457187906901083,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-21,26.541925048828148,33.38128051757815,29.961602783203148,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-21,26.777276611328148,30.027032470703148,28.402154541015648,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-21,26.120671703197388,33.93555546513318,30.028113584165283,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-21,26.917382812500023,32.47136840820315,29.694375610351585,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-21,25.999017333984398,33.22890625000002,29.61396179199221,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-21,26.648726399739644,34.49945475260421,30.574090576171926,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-21,26.612522379557333,32.30185343424483,29.457187906901083,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-21,26.142205810546898,30.514703369140648,28.328454589843773,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-21,26.674340820312523,33.95522460937502,30.314782714843773,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-21,25.797143554687523,30.706536865234398,28.25184020996096,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-21,25.959202067057333,32.88837076822921,29.42378641764327,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-22,25.687219238281273,30.629174804687523,28.158197021484398,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-22,25.302789306640648,31.923181152343716,28.612985229492182,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-22,26.412164306640648,33.24801025390627,29.83008728027346,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-22,25.942498779296898,33.0560241699219,29.499261474609398,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-22,24.840478515625023,30.148919677734398,27.49469909667971,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-22,25.726647949218773,33.10836181640627,29.417504882812523,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-22,25.628757731119833,32.93172607421877,29.280241902669303,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-22,25.404829915364587,31.16919352213546,28.287011718750023,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-22,26.458886718750023,33.39138183593752,29.925134277343773,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-22,26.017144775390648,32.8253112792969,29.421228027343773,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-22,25.634223768446248,32.90655924479171,29.270391506618978,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-22,25.811242675781273,32.45951741536459,29.13538004557293,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-22,25.971612548828148,33.01470336914065,29.493157958984398,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-22,25.685083007812523,30.256066894531273,27.970574951171898,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-22,25.900001356336873,33.11011149088546,29.505056423611165,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-22,26.113793945312523,32.63005981445315,29.371926879882835,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-22,25.612359619140648,33.00722656250002,29.309793090820335,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-22,26.390466308593716,33.2166687011719,29.803567504882807,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-22,25.811242675781273,32.45951741536459,29.13538004557293,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-22,25.260217285156273,30.728601074218773,27.994409179687523,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-22,26.300347900390648,33.0106140136719,29.655480957031273,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-22,25.236962890625023,30.764184570312523,28.000573730468773,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-22,25.547265625000023,32.67958984375002,29.113427734375023,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-23,25.513482666015648,30.172814941406273,27.84314880371096,10.98152771823087,-74.82774915964693
