municipio,año,fecha,temp_min,latitud,longitud
CANDELARIA,2019,2019-07-17,297.8583068847656,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-17,298.2276916503906,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-17,297.6879577636719,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-17,297.7187262641059,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-17,298.40354410807294,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-17,298.28179931640625,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-17,298.2765808105469,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-17,297.69028614185476,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-17,298.03956095377606,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-17,298.04547119140625,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-17,299.1026611328125,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-17,297.93485740379055,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-17,298.3415832519531,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-17,297.8040466308594,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-17,298.2630208333333,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-17,298.03956095377606,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-17,298.641357421875,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-17,298.23651123046875,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-17,298.3607788085937,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-17,297.66417439778644,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-18,299.43365478515625,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-18,298.7712097167969,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-18,299.5390930175781,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-18,299.0687255859375,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-18,298.4975891113281,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-18,298.7149658203125,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-18,298.776106092665,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-18,298.9918212890625,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-18,299.6339111328125,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-18,299.4742736816406,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-18,298.7553179705585,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-18,299.2752176920573,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-18,299.2539367675781,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-18,299.4215087890625,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-18,299.08282922815397,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-18,299.5801696777344,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-18,298.8384704589844,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-18,299.5325215657552,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-18,299.2752176920573,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-18,298.897705078125,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-18,299.424560546875,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-18,298.6461486816406,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-18,298.77488199869794,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-19,299.3047180175781,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-19,298.1275329589844,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-19,299.288330078125,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-19,298.8298645019531,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-19,298.3876953125,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-19,298.42987060546875,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-19,298.39109632704,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-19,298.7102762858073,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-19,299.21148681640625,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-19,298.8658142089844,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-19,298.38205747251163,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-19,298.64820353190106,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-19,298.8392944335937,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-19,299.2948608398437,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-19,298.6735986780238,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-19,298.9512634277344,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-19,298.418212890625,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-19,299.2301839192708,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-19,298.64820353190106,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-19,298.7918701171875,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-19,299.19073486328125,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-19,298.60113525390625,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-19,298.32520548502606,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-20,299.3548583984375,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-20,297.8585510253906,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-20,299.0375671386719,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-20,298.5909729003906,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-20,298.427734375,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-20,298.3712463378906,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-20,298.2688564724392,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-20,298.6479085286458,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-20,299.5393371582031,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-20,298.6105651855469,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-20,298.2687943070023,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-20,298.38555908203125,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-20,298.59197998046875,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-20,299.3453369140625,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-20,298.69241219979745,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-20,298.68756103515625,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-20,298.26904296875,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-20,299.1779276529948,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-20,298.38555908203125,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-20,298.82843017578125,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-20,298.9568786621094,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-20,298.9287109375,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-20,298.16628011067706,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-21,299.9423522949219,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-21,299.2756652832031,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-21,299.9625549316406,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-21,299.4741516113281,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-21,298.9176025390625,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-21,298.9029235839844,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-21,299.05371432834204,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-21,299.4257303873698,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-21,299.6092834472656,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-21,299.94451904296875,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-21,299.0219466597946,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-21,299.7625223795573,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-21,299.6919250488281,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-21,299.9272766113281,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-21,299.27067170319737,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-21,300.0673828125,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-21,299.1490173339844,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-21,299.7987263997396,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-21,299.7625223795573,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-21,299.2922058105469,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-21,299.8243408203125,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-21,298.9471435546875,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-21,299.1092020670573,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-22,298.83721923828125,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-22,298.4527893066406,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-22,299.5621643066406,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-22,299.0924987792969,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-22,297.990478515625,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-22,298.87664794921875,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-22,298.7787577311198,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-22,298.55482991536456,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-22,299.60888671875,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-22,299.1671447753906,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-22,298.7842237684462,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-22,298.96124267578125,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-22,299.1216125488281,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-22,298.8350830078125,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-22,299.05000135633685,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-22,299.2637939453125,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-22,298.7623596191406,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-22,299.5404663085937,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-22,298.96124267578125,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-22,298.41021728515625,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-22,299.4503479003906,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-22,298.386962890625,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-22,298.697265625,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-23,298.6634826660156,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-23,297.9720458984375,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-23,298.8553466796875,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-23,298.4184265136719,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-23,297.8430480957031,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-23,298.47833251953125,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-23,298.3720838758681,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-23,298.3018290201823,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-23,299.2958679199219,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-23,298.7122802734375,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-23,298.3741635923033,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-23,298.49266560872394,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-23,298.54931640625,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-23,298.66412353515625,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-23,298.67793217411753,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-23,298.7936706542969,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-23,298.3658447265625,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-23,298.9801839192708,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-23,298.49266560872394,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-23,298.2687683105469,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-23,298.7893371582031,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-23,298.278564453125,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-23,298.27207438151044,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-24,298.17095947265625,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-24,297.4996337890625,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-24,298.035888671875,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-24,297.63641357421875,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-24,297.43072509765625,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-24,298.2276611328125,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-24,298.06317816840277,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-24,297.88035074869794,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-24,299.0926513671875,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-24,298.2669982910156,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-24,298.0710437915943,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-24,298.0332743326823,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-24,297.9242553710937,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-24,298.17694091796875,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-24,298.3984702781395,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-24,298.33319091796875,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-24,298.0395812988281,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-24,298.38344319661456,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-24,298.0332743326823,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-24,297.87713623046875,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-24,298.02178955078125,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-24,297.8901672363281,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-24,297.9222920735677,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-25,298.8121643066406,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-25,297.4831237792969,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-25,298.6045837402344,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-25,298.1795654296875,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-25,297.965576171875,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-25,298.20135498046875,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-25,298.04076809353296,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-25,298.2216186523437,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-25,299.0609741210937,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-25,298.24969482421875,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-25,298.0478266963252,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-25,298.0161437988281,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-25,298.20379638671875,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-25,298.8120422363281,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-25,298.3737781665943,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-25,298.31561279296875,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-25,298.01959228515625,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-25,298.7403564453125,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-25,298.0161437988281,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-25,298.3836669921875,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-25,298.5555114746094,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-25,298.2652893066406,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-25,297.90135701497394,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-26,298.9608154296875,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-26,297.857666015625,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-26,298.7172546386719,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-26,298.2875366210937,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-26,298.08807373046875,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-26,298.1184387207031,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-26,298.1044650607639,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-26,298.4219258626302,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-26,298.943359375,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-26,298.6009521484375,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-26,298.0885563603154,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-26,298.37926228841144,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-26,298.42755126953125,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-26,298.9599304199219,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-26,298.4000051992911,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-26,298.6791687011719,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-26,298.1521911621094,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-26,298.77423095703125,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-26,298.37926228841144,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-26,298.49853515625,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-26,298.6620788574219,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-26,298.299560546875,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-26,298.0427652994792,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-27,298.6617126464844,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-27,297.1895446777344,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-27,298.4379577636719,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-27,298.0214538574219,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-27,297.8357238769531,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-27,297.9061279296875,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-27,297.758527967665,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-27,298.03985595703125,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-27,298.78668212890625,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-27,297.969482421875,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-27,297.76031268084495,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-27,297.7284851074219,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-27,297.9875793457031,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-27,298.6649780273437,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-27,298.0994613082321,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-27,298.02642822265625,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-27,297.753173828125,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-27,298.5420633951823,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-27,297.7284851074219,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-27,298.2574157714844,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-27,298.40155029296875,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-27,298.3497314453125,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-27,297.6162821451823,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-28,299.1183776855469,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-28,298.5155944824219,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-28,299.1828308105469,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-28,298.73193359375,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-28,298.2168884277344,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-28,298.139892578125,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-28,298.3232930501302,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-28,298.71802775065106,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-28,299.45556640625,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-28,299.218017578125,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-28,298.2781846788194,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-28,299.017333984375,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-28,298.954833984375,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-28,299.11627197265625,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-28,298.7458258734809,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-28,299.3183898925781,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-28,298.4586181640625,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-28,299.24596150716144,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-28,299.017333984375,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-28,298.6188049316406,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-28,299.0994873046875,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-28,298.11187744140625,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-28,298.3713684082031,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-29,298.8551025390625,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-29,298.00225830078125,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-29,298.7112121582031,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-29,298.28228759765625,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-29,297.9945373535156,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-29,297.97613525390625,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-29,298.0570136176215,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-29,298.40575154622394,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-29,299.1503601074219,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-29,298.732421875,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-29,298.02549121997976,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-29,298.51706949869794,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-29,298.48681640625,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-29,298.8567199707031,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-29,298.4529848451968,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-29,298.8165283203125,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-29,298.1515808105469,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-29,298.8401184082031,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-29,298.51706949869794,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-29,298.4061889648437,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-29,298.6587829589844,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-29,298.082763671875,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-29,298.04332478841144,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-30,298.8962707519531,10.98152771823087,-74.82774915964693
BARANOA,2019,2019-07-30,298.3441467285156,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2019,2019-07-30,299.3083801269531,10.402620855645086,-74.87840832085742
CANDELARIA,2019,2019-07-30,298.8526611328125,10.489019585448387,-74.87756539446083
GALAPA,2019,2019-07-30,298.02703857421875,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2019,2019-07-30,298.370361328125,10.823092520111464,-75.07842405936859
LURUACO,2019,2019-07-30,298.41685994466144,10.635031161141915,-75.15402741021481
MALAMBO,2019,2019-07-30,298.53697713216144,10.848289285861629,-74.8061750526255
MANATÍ,2019,2019-07-30,299.5407409667969,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2019,2019-07-30,299.05291748046875,10.694812386323434,-74.77015084732946
PIOJÓ,2019,2019-07-30,298.39530097113715,10.740779525620145,-75.14364579776823
POLONUEVO,2019,2019-07-30,298.84844970703125,10.767401673530337,-74.85414835065527
PONEDERA,2019,2019-07-30,298.9408569335937,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2019,2019-07-30,298.8983459472656,11.00468737217774,-74.90650030692068
REPELÓN,2019,2019-07-30,298.8130459255642,10.507568372875568,-75.12187933511093
SABANAGRANDE,2019,2019-07-30,299.1482849121094,10.798940150928054,-74.76879660339148
SABANALARGA,2019,2019-07-30,298.4815368652344,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2019,2019-07-30,299.35609944661456,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2019,2019-07-30,298.84844970703125,10.744048200714978,-74.79479581261772
SOLEDAD,2019,2019-07-30,298.43560791015625,10.906909741834337,-74.77842447604834
SUAN,2019,2019-07-30,299.2191772460937,10.310850238176537,-74.90713309116475
TUBARÁ,2019,2019-07-30,298.0060729980469,10.907060348938533,-74.98448392990626
USIACURÍ,2019,2019-07-30,298.398681640625,10.740522656584362,-74.98267412624779
BARRANQUILLA,2019,2019-07-31,298.7906188964844,10.98152771823087,-74.82774915964693
